Time,DeltaTime,PosX,PosY,PosZ,Pitch,Yaw,Roll
96.511826,0.052799,-29948.725,-100.744,171.642,0.000,45.708,-0.000
96.564331,0.052503,-29948.725,-100.744,171.642,0.022,45.719,0.000
96.615143,0.050815,-29948.725,-100.744,171.642,0.022,45.719,0.000
96.676643,0.061499,-29948.725,-100.744,171.642,0.022,45.719,0.000
96.725647,0.049000,-29948.725,-100.744,171.642,0.026,45.803,-0.000
96.774376,0.048734,-29948.725,-100.744,171.642,0.026,45.803,-0.000
96.827332,0.052951,-29948.725,-100.744,171.642,0.026,45.803,-0.000
96.876534,0.049206,-29948.725,-100.744,171.642,0.021,45.932,0.000
96.924477,0.047941,-29948.725,-100.744,171.642,0.021,45.932,0.000
97.009010,0.084533,-29948.725,-100.744,171.642,0.021,45.932,0.000
97.058853,0.049840,-29948.725,-100.744,171.642,0.004,46.093,0.000
97.113464,0.054616,-29948.725,-100.744,171.642,0.004,46.093,0.000
97.168289,0.054824,-29948.725,-100.744,171.642,0.004,46.093,0.000
97.222862,0.054572,-29948.725,-100.744,171.642,-0.023,46.303,0.000
97.273125,0.050261,-29948.725,-100.744,171.642,-0.023,46.303,0.000
97.332382,0.059259,-29948.725,-100.744,171.642,-0.023,46.303,0.000
97.381432,0.049050,-29948.725,-100.744,171.642,-0.053,46.514,0.000
97.432770,0.051335,-29948.725,-100.744,171.642,-0.053,46.514,0.000
97.488785,0.056020,-29948.725,-100.744,171.642,-0.053,46.514,0.000
97.538269,0.049482,-29948.725,-100.744,171.642,-0.089,46.741,0.000
97.588799,0.050531,-29948.725,-100.744,171.642,-0.089,46.741,0.000
97.650223,0.061420,-29948.725,-100.744,171.642,-0.089,46.741,0.000
97.732529,0.082309,-29948.725,-100.744,171.642,-0.127,46.974,0.000
97.791245,0.058718,-29948.725,-100.744,171.642,-0.127,46.974,0.000
97.854843,0.063595,-29948.725,-100.744,171.642,-0.127,46.974,0.000
97.913116,0.058272,-29948.725,-100.744,171.642,-0.176,47.251,0.000
97.992462,0.079348,-29948.725,-100.744,171.642,-0.176,47.251,0.000
98.051910,0.059448,-29948.725,-100.744,171.642,-0.176,47.251,0.000
98.104790,0.052880,-29948.725,-100.744,171.642,-0.247,47.631,0.000
98.154053,0.049265,-29948.725,-100.744,171.642,-0.247,47.631,0.000
98.206772,0.052721,-29948.725,-100.744,171.642,-0.247,47.631,0.000
98.257256,0.050479,-29948.725,-100.744,171.642,-0.256,47.808,0.000
98.306496,0.049238,-29948.725,-100.744,171.642,-0.256,47.808,0.000
98.361023,0.054534,-29948.725,-100.744,171.642,-0.256,47.808,0.000
98.413200,0.052171,-29948.725,-100.744,171.642,-0.208,47.983,0.000
98.463104,0.049909,-29948.725,-100.744,171.642,-0.208,47.983,0.000
98.513069,0.049962,-29948.725,-100.744,171.642,-0.208,47.983,0.000
98.570435,0.057369,-29948.725,-100.744,171.642,-0.208,47.983,0.000
98.638947,0.068509,-29948.725,-100.744,171.642,-0.187,48.182,0.000
98.708694,0.069749,-29948.725,-100.744,171.642,-0.187,48.182,0.000
98.771370,0.062675,-29948.725,-100.744,171.642,-0.096,48.438,0.000
98.834373,0.063007,-29948.725,-100.744,171.642,-0.096,48.438,0.000
98.901199,0.066819,-29948.725,-100.744,171.642,-0.096,48.438,0.000
98.977325,0.076128,-29948.725,-100.744,171.642,0.028,48.665,0.000
99.023956,0.046632,-29948.725,-100.744,171.642,0.028,48.665,0.000
99.087257,0.063304,-29948.725,-100.744,171.642,0.028,48.665,0.000
99.133354,0.046095,-29948.725,-100.744,171.642,0.083,48.852,0.000
99.176598,0.043245,-29948.725,-100.744,171.642,0.083,48.852,0.000
99.228546,0.051943,-29948.725,-100.744,171.642,0.083,48.852,0.000
99.273575,0.045029,-29948.725,-100.744,171.642,0.165,49.017,0.000
99.316360,0.042786,-29948.725,-100.744,171.642,0.165,49.017,0.000
99.359238,0.042883,-29948.725,-100.744,171.642,0.165,49.017,0.000
99.405861,0.046623,-29948.725,-100.744,171.642,0.165,49.017,0.000
99.452187,0.046319,-29948.725,-100.744,171.642,0.267,49.174,0.000
99.498451,0.046269,-29948.725,-100.744,171.642,0.267,49.174,0.000
99.544579,0.046125,-29948.725,-100.744,171.642,0.267,49.174,0.000
99.595825,0.051247,-29948.725,-100.744,171.642,0.267,49.174,0.000
99.640396,0.044574,-29948.725,-100.744,171.642,0.396,49.342,-0.000
99.683685,0.043286,-29948.725,-100.744,171.642,0.396,49.342,-0.000
99.725723,0.042036,-29948.725,-100.744,171.642,0.396,49.342,-0.000
99.776169,0.050446,-29948.725,-100.744,171.642,0.396,49.342,-0.000
99.822662,0.046498,-29948.725,-100.744,171.642,0.465,49.512,0.000
99.867073,0.044412,-29948.725,-100.744,171.642,0.465,49.512,0.000
99.911697,0.044618,-29948.725,-100.744,171.642,0.465,49.512,0.000
99.969261,0.057564,-29948.725,-100.744,171.642,0.465,49.512,0.000
100.012665,0.043408,-29948.725,-100.744,171.642,0.564,49.684,0.000
100.055344,0.042677,-29948.725,-100.744,171.642,0.564,49.684,0.000
100.100365,0.045019,-29948.725,-100.744,171.642,0.564,49.684,0.000
100.151970,0.051607,-29948.725,-100.744,171.642,0.564,49.684,0.000
100.197441,0.045473,-29948.725,-100.744,171.642,0.683,49.851,0.000
100.242027,0.044582,-29948.725,-100.744,171.642,0.683,49.851,0.000
100.284775,0.042746,-29948.725,-100.744,171.642,0.683,49.851,0.000
100.334595,0.049824,-29948.725,-100.744,171.642,0.683,49.851,0.000
100.381126,0.046533,-29948.725,-100.744,171.642,0.807,50.005,0.000
100.423431,0.042303,-29948.725,-100.744,171.642,0.807,50.005,0.000
100.476166,0.052736,-29948.725,-100.744,171.642,0.807,50.005,0.000
100.526962,0.050795,-29948.725,-100.744,171.642,0.807,50.005,0.000
100.572762,0.045796,-29948.725,-100.744,171.642,0.973,50.195,0.000
100.617584,0.044830,-29948.725,-100.744,171.642,0.973,50.195,0.000
100.663315,0.045727,-29948.725,-100.744,171.642,0.973,50.195,0.000
100.713768,0.050456,-29948.725,-100.744,171.642,0.973,50.195,0.000
100.760109,0.046341,-29948.725,-100.744,171.642,1.126,50.359,0.000
100.805275,0.045166,-29948.725,-100.744,171.642,1.126,50.359,0.000
100.849556,0.044276,-29948.725,-100.744,171.642,1.126,50.359,0.000
100.895058,0.045506,-29948.725,-100.744,171.642,1.126,50.359,0.000
100.953117,0.058060,-29948.725,-100.744,171.642,1.126,50.359,0.000
100.997688,0.044569,-29948.725,-100.744,171.642,1.283,50.521,0.000
101.042946,0.045255,-29948.725,-100.744,171.642,1.283,50.521,0.000
101.088737,0.045793,-29948.725,-100.744,171.642,1.283,50.521,0.000
101.141106,0.052373,-29948.725,-100.744,171.642,1.283,50.521,0.000
101.188744,0.047634,-29948.725,-100.744,171.642,1.446,50.684,-0.000
101.234581,0.045834,-29948.725,-100.744,171.642,1.446,50.684,-0.000
101.280373,0.045797,-29948.725,-100.744,171.642,1.446,50.684,-0.000
101.335571,0.055193,-29948.725,-100.744,171.642,1.446,50.684,-0.000
101.380547,0.044976,-29948.725,-100.744,171.642,1.606,50.842,0.000
101.429115,0.048571,-29948.725,-100.744,171.642,1.606,50.842,0.000
101.474571,0.045453,-29948.725,-100.744,171.642,1.606,50.842,0.000
101.524185,0.049615,-29948.725,-100.744,171.642,1.606,50.842,0.000
101.570259,0.046076,-29948.725,-100.744,171.642,1.763,50.995,0.000
101.616318,0.046057,-29948.725,-100.744,171.642,1.763,50.995,0.000
101.663643,0.047328,-29948.725,-100.744,171.642,1.763,50.995,0.000
101.722885,0.059243,-29948.725,-100.744,171.642,1.763,50.995,0.000
101.770866,0.047982,-29948.725,-100.744,171.642,1.925,51.152,0.000
101.818192,0.047327,-29948.725,-100.744,171.642,1.925,51.152,0.000
101.866264,0.048070,-29948.725,-100.744,171.642,1.925,51.152,0.000
101.919769,0.053506,-29948.725,-100.744,171.642,1.925,51.152,0.000
101.971130,0.051360,-29948.725,-100.744,171.642,2.096,51.316,0.000
102.017990,0.046861,-29948.725,-100.744,171.642,2.096,51.316,0.000
102.066658,0.048665,-29948.725,-100.744,171.642,2.096,51.316,0.000
102.120544,0.053885,-29948.725,-100.744,171.642,2.096,51.316,0.000
102.169067,0.048522,-29948.725,-100.744,171.642,2.267,51.479,0.000
102.214943,0.045881,-29948.725,-100.744,171.642,2.267,51.479,0.000
102.276520,0.061578,-29948.725,-100.744,171.642,2.267,51.479,0.000
102.328224,0.051701,-29948.725,-100.744,171.642,2.267,51.479,0.000
102.387619,0.059397,-29948.725,-100.744,171.642,2.480,51.678,0.000
102.435791,0.048168,-29948.725,-100.744,171.642,2.480,51.678,0.000
102.481499,0.045707,-29948.725,-100.744,171.642,2.480,51.678,0.000
102.533051,0.051557,-29948.725,-100.744,171.642,2.480,51.678,0.000
102.586784,0.053731,-29948.725,-100.744,171.642,2.635,51.822,-0.000
102.635773,0.048990,-29948.725,-100.744,171.642,2.635,51.822,-0.000
102.683571,0.047801,-29948.725,-100.744,171.642,2.635,51.822,-0.000
102.729294,0.045715,-29948.725,-100.744,171.642,2.635,51.822,-0.000
102.784966,0.055672,-29948.725,-100.744,171.642,2.635,51.822,-0.000
102.832245,0.047287,-29948.725,-100.744,171.642,2.796,51.972,0.000
102.880432,0.048186,-29948.725,-100.744,171.642,2.796,51.972,0.000
102.928116,0.047683,-29948.725,-100.744,171.642,2.796,51.972,0.000
102.984291,0.056178,-29948.725,-100.744,171.642,2.796,51.972,0.000
103.032715,0.048421,-29948.725,-100.744,171.642,2.967,52.130,-0.000
103.079803,0.047091,-29948.725,-100.744,171.642,2.967,52.130,-0.000
103.126137,0.046331,-29948.725,-100.744,171.642,2.967,52.130,-0.000
103.177658,0.051517,-29948.725,-100.744,171.642,2.967,52.130,-0.000
103.229431,0.051773,-29948.725,-100.744,171.642,3.103,52.248,-0.000
103.277145,0.047721,-29948.725,-100.744,171.642,3.103,52.248,-0.000
103.322960,0.045814,-29948.725,-100.744,171.642,3.103,52.248,-0.000
103.370483,0.047523,-29948.725,-100.744,171.642,3.103,52.248,-0.000
103.426178,0.055693,-29948.725,-100.744,171.642,3.103,52.248,-0.000
103.475990,0.049811,-29948.725,-100.744,171.642,3.255,52.384,0.000
103.522202,0.046213,-29948.725,-100.744,171.642,3.255,52.384,0.000
103.569489,0.047289,-29948.725,-100.744,171.642,3.255,52.384,0.000
103.618858,0.049364,-29948.725,-100.744,171.642,3.255,52.384,0.000
103.673592,0.054733,-29948.725,-100.744,171.642,3.255,52.384,0.000
103.719521,0.045933,-29948.725,-100.744,171.642,3.414,52.529,0.000
103.765144,0.045624,-29948.725,-100.744,171.642,3.414,52.529,0.000
103.811684,0.046538,-29948.725,-100.744,171.642,3.414,52.529,0.000
103.859032,0.047348,-29948.725,-100.744,171.642,3.414,52.529,0.000
103.910561,0.051527,-29948.725,-100.744,171.642,3.414,52.529,0.000
103.961021,0.050464,-29948.725,-100.744,171.642,3.564,52.669,0.000
104.008102,0.047083,-29948.725,-100.744,171.642,3.564,52.669,0.000
104.053360,0.045252,-29948.725,-100.744,171.642,3.564,52.669,0.000
104.108414,0.055059,-29948.725,-100.744,171.642,3.564,52.669,0.000
104.155670,0.047255,-29948.725,-100.744,171.642,3.726,52.820,0.000
104.203835,0.048159,-29948.725,-100.744,171.642,3.726,52.820,0.000
104.251427,0.047597,-29948.725,-100.744,171.642,3.726,52.820,0.000
104.297859,0.046428,-29948.725,-100.744,171.642,3.726,52.820,0.000
104.353378,0.055519,-29948.725,-100.744,171.642,3.726,52.820,0.000
104.399582,0.046202,-29948.725,-100.744,171.642,3.892,52.971,0.000
104.446297,0.046719,-29948.725,-100.744,171.642,3.892,52.971,0.000
104.493736,0.047443,-29948.725,-100.744,171.642,3.892,52.971,0.000
104.543297,0.049557,-29948.725,-100.744,171.642,3.892,52.971,0.000
104.597328,0.054032,-29948.725,-100.744,171.642,3.892,52.971,0.000
104.646828,0.049497,-29948.725,-100.744,171.642,4.063,53.129,0.000
104.695396,0.048567,-29948.725,-100.744,171.642,4.063,53.129,0.000
104.743355,0.047960,-29948.725,-100.744,171.642,4.063,53.129,0.000
104.796043,0.052691,-29948.725,-100.744,171.642,4.063,53.129,0.000
104.845390,0.049349,-29948.725,-100.744,171.642,4.228,53.282,0.000
104.892204,0.046811,-29948.725,-100.744,171.642,4.228,53.282,0.000
104.945572,0.053367,-29948.725,-100.744,171.642,4.228,53.282,0.000
104.993896,0.048328,-29948.725,-100.744,171.642,4.228,53.282,0.000
105.045601,0.051699,-29948.725,-100.744,171.642,4.228,53.282,0.000
105.093201,0.047604,-29948.725,-100.744,171.642,4.403,53.446,-0.000
105.140381,0.047178,-29948.725,-100.744,171.642,4.403,53.446,-0.000
105.189682,0.049304,-29948.725,-100.744,171.642,4.403,53.446,-0.000
105.238480,0.048792,-29948.725,-100.744,171.642,4.403,53.446,-0.000
105.291229,0.052750,-29948.725,-100.744,171.642,4.403,53.446,-0.000
105.339104,0.047878,-29948.725,-100.744,171.642,4.569,53.604,-0.000
105.386642,0.047540,-29948.725,-100.744,171.642,4.569,53.604,-0.000
105.436157,0.049516,-29948.725,-100.744,171.642,4.569,53.604,-0.000
105.482437,0.046275,-29948.725,-100.744,171.642,4.569,53.604,-0.000
105.538155,0.055724,-29948.725,-100.744,171.642,4.569,53.604,-0.000
105.587807,0.049652,-29948.725,-100.744,171.642,4.672,53.778,0.000
105.634346,0.046535,-29948.725,-100.744,171.642,4.672,53.778,0.000
105.681839,0.047495,-29948.725,-100.744,171.642,4.672,53.778,0.000
105.731209,0.049369,-29948.725,-100.744,171.642,4.672,53.778,0.000
105.787651,0.056439,-29948.725,-100.744,171.642,4.672,53.778,0.000
105.837059,0.049410,-29948.725,-100.744,171.642,4.769,53.920,-0.000
105.885620,0.048562,-29948.725,-100.744,171.642,4.769,53.920,-0.000
105.932968,0.047349,-29948.725,-100.744,171.642,4.769,53.920,-0.000
105.983238,0.050268,-29948.725,-100.744,171.642,4.769,53.920,-0.000
106.037552,0.054318,-29948.725,-100.744,171.642,4.769,53.920,-0.000
106.088173,0.050618,-29948.725,-100.744,171.642,4.879,54.061,0.000
106.139450,0.051273,-29948.725,-100.744,171.642,4.879,54.061,0.000
106.190178,0.050730,-29948.725,-100.744,171.642,4.879,54.061,0.000
106.238640,0.048463,-29948.725,-100.744,171.642,4.879,54.061,0.000
106.292892,0.054256,-29948.725,-100.744,171.642,4.879,54.061,0.000
106.341591,0.048699,-29948.725,-100.744,171.642,5.000,54.201,-0.000
106.390320,0.048727,-29948.725,-100.744,171.642,5.000,54.201,-0.000
106.438889,0.048567,-29948.725,-100.744,171.642,5.000,54.201,-0.000
106.485535,0.046644,-29948.725,-100.744,171.642,5.000,54.201,-0.000
106.533897,0.048368,-29948.725,-100.744,171.642,5.000,54.201,-0.000
106.586823,0.052926,-29948.725,-100.744,171.642,5.000,54.201,-0.000
106.634850,0.048026,-29948.725,-100.744,171.642,5.138,54.331,0.000
106.683167,0.048314,-29948.725,-100.744,171.642,5.138,54.331,0.000
106.733704,0.050536,-29948.725,-100.744,171.642,5.138,54.331,0.000
106.784531,0.050831,-29948.725,-100.744,171.642,5.138,54.331,0.000
106.842659,0.058125,-29948.725,-100.744,171.642,5.138,54.331,0.000
106.890671,0.048015,-29948.725,-100.744,171.642,5.261,54.439,0.000
106.944672,0.054001,-29948.725,-100.744,171.642,5.261,54.439,0.000
107.012314,0.067643,-29948.725,-100.744,171.642,5.261,54.439,0.000
107.084076,0.071761,-29948.725,-100.744,171.642,5.261,54.439,0.000
107.151031,0.066954,-29948.725,-100.744,171.642,5.299,54.641,0.000
107.212936,0.061901,-29948.725,-100.744,171.642,5.299,54.641,0.000
107.277908,0.064976,-29948.725,-100.744,171.642,5.299,54.641,0.000
107.346085,0.068172,-29948.725,-100.744,171.642,5.299,54.641,0.000
107.407944,0.061861,-29948.725,-100.744,171.642,5.409,54.860,0.000
107.472198,0.064257,-29948.725,-100.744,171.642,5.409,54.860,0.000
107.532463,0.060263,-29948.725,-100.744,171.642,5.409,54.860,0.000
107.575447,0.042983,-29948.725,-100.744,171.642,5.409,54.860,0.000
107.623550,0.048102,-29948.725,-100.744,171.642,5.409,54.860,0.000
107.667419,0.043869,-29948.725,-100.744,171.642,5.477,54.972,0.000
107.711143,0.043726,-29948.725,-100.744,171.642,5.477,54.972,0.000
107.754684,0.043542,-29948.725,-100.744,171.642,5.477,54.972,0.000
107.796982,0.042298,-29948.725,-100.744,171.642,5.477,54.972,0.000
107.839401,0.042421,-29948.725,-100.744,171.642,5.477,54.972,0.000
107.886780,0.047376,-29948.725,-100.744,171.642,5.477,54.972,0.000
107.932144,0.045368,-29948.725,-100.744,171.642,5.533,55.057,0.000
107.977516,0.045370,-29948.725,-100.744,171.642,5.533,55.057,0.000
108.021095,0.043577,-29948.725,-100.744,171.642,5.533,55.057,0.000
108.066284,0.045191,-29948.725,-100.744,171.642,5.533,55.057,0.000
108.110497,0.044211,-29948.725,-100.744,171.642,5.533,55.057,0.000
108.154694,0.044195,-29948.725,-100.744,171.642,5.533,55.057,0.000
108.201843,0.047152,-29948.725,-100.744,171.642,5.533,55.057,0.000
108.245522,0.043682,-29948.725,-100.744,171.642,5.589,55.128,-0.000
108.287834,0.042307,-29948.725,-100.744,171.642,5.589,55.128,-0.000
108.329964,0.042135,-29948.725,-100.744,171.642,5.589,55.128,-0.000
108.372688,0.042722,-29948.725,-100.744,171.642,5.589,55.128,-0.000
108.416130,0.043441,-29948.725,-100.744,171.642,5.589,55.128,-0.000
108.466309,0.050175,-29948.725,-100.744,171.642,5.589,55.128,-0.000
108.510803,0.044496,-29948.725,-100.744,171.642,5.647,55.189,0.000
108.554192,0.043392,-29948.725,-100.744,171.642,5.647,55.189,0.000
108.596191,0.041998,-29948.725,-100.744,171.642,5.647,55.189,0.000
108.638580,0.042393,-29948.725,-100.744,171.642,5.647,55.189,0.000
108.680817,0.042236,-29948.725,-100.744,171.642,5.647,55.189,0.000
108.724991,0.044171,-29948.725,-100.744,171.642,5.647,55.189,0.000
108.773811,0.048823,-29948.725,-100.744,171.642,5.647,55.189,0.000
108.819115,0.045302,-29948.725,-100.744,171.642,5.711,55.245,0.000
108.862053,0.042937,-29948.725,-100.744,171.642,5.711,55.245,0.000
108.906784,0.044735,-29948.725,-100.744,171.642,5.711,55.245,0.000
108.958244,0.051455,-29948.725,-100.744,171.642,5.711,55.245,0.000
109.001129,0.042885,-29948.725,-100.744,171.642,5.711,55.245,0.000
109.046974,0.045844,-29948.725,-100.744,171.642,5.711,55.245,0.000
109.091011,0.044036,-29948.725,-100.744,171.642,5.770,55.294,0.000
