Time,DeltaTime,PosX,PosY,PosZ,Pitch,Yaw,Roll
38.657722,0.047566,-29948.725,-100.744,171.642,0.000,45.708,-0.000
38.701340,0.043617,-29948.725,-100.744,171.642,0.033,45.748,0.000
38.751080,0.049738,-29948.725,-100.744,171.642,0.033,45.748,0.000
38.800777,0.049701,-29948.725,-100.744,171.642,0.098,45.826,0.000
38.852818,0.052037,-29948.725,-100.744,171.642,0.098,45.826,0.000
38.902966,0.050147,-29948.725,-100.744,171.642,0.168,45.897,0.000
38.954872,0.051908,-29948.725,-100.744,171.642,0.168,45.897,0.000
39.002552,0.047681,-29948.725,-100.744,171.642,0.236,45.957,0.000
39.054413,0.051860,-29948.725,-100.744,171.642,0.236,45.957,0.000
39.101257,0.046845,-29948.725,-100.744,171.642,0.298,46.006,0.000
39.160107,0.058850,-29948.725,-100.744,171.642,0.298,46.006,0.000
39.202888,0.042782,-29948.725,-100.744,171.642,0.358,46.048,0.000
39.250488,0.047597,-29948.725,-100.744,171.642,0.358,46.048,0.000
39.291576,0.041088,-29948.725,-100.744,171.642,0.412,46.083,-0.000
39.337269,0.045695,-29948.725,-100.744,171.642,0.412,46.083,-0.000
39.378979,0.041710,-29948.725,-100.744,171.642,0.463,46.114,0.000
39.423180,0.044200,-29948.725,-100.744,171.642,0.463,46.114,0.000
39.467014,0.043834,-29948.725,-100.744,171.642,0.515,46.144,0.000
39.506573,0.039560,-29948.725,-100.744,171.642,0.515,46.144,0.000
39.550148,0.043576,-29948.725,-100.744,171.642,0.515,46.144,0.000
39.591404,0.041255,-29948.725,-100.744,171.642,0.618,46.225,0.000
39.635933,0.044529,-29948.725,-100.744,171.642,0.618,46.225,0.000
39.677784,0.041850,-29948.725,-100.744,171.642,0.708,46.293,-0.000
39.719303,0.041518,-29948.725,-100.744,171.642,0.708,46.293,-0.000
39.764526,0.045224,-29948.725,-100.744,171.642,0.708,46.293,-0.000
39.805035,0.040510,-29948.725,-100.744,171.642,0.843,46.406,-0.000
39.845650,0.040614,-29948.725,-100.744,171.642,0.843,46.406,-0.000
39.893120,0.047473,-29948.725,-100.744,171.642,0.843,46.406,-0.000
39.936390,0.043268,-29948.725,-100.744,171.642,0.951,46.491,-0.000
39.978687,0.042299,-29948.725,-100.744,171.642,0.951,46.491,-0.000
40.019844,0.041155,-29948.725,-100.744,171.642,0.951,46.491,-0.000
40.064899,0.045056,-29948.725,-100.744,171.642,0.951,46.491,-0.000
40.105122,0.040220,-29948.725,-100.744,171.642,1.042,46.559,0.000
40.153217,0.048098,-29948.725,-100.744,171.642,1.042,46.559,0.000
40.199280,0.046063,-29948.725,-100.744,171.642,1.042,46.559,0.000
40.241318,0.042038,-29948.725,-100.744,171.642,1.135,46.627,0.000
40.283665,0.042346,-29948.725,-100.744,171.642,1.135,46.627,0.000
40.325428,0.041763,-29948.725,-100.744,171.642,1.135,46.627,0.000
40.371090,0.045663,-29948.725,-100.744,171.642,1.135,46.627,0.000
40.415806,0.044712,-29948.725,-100.744,171.642,1.206,46.676,-0.000
40.455948,0.040142,-29948.725,-100.744,171.642,1.206,46.676,-0.000
40.498898,0.042952,-29948.725,-100.744,171.642,1.206,46.676,-0.000
40.543537,0.044640,-29948.725,-100.744,171.642,1.269,46.717,0.000
40.584465,0.040928,-29948.725,-100.744,171.642,1.269,46.717,0.000
40.625748,0.041280,-29948.725,-100.744,171.642,1.269,46.717,0.000
40.671593,0.045846,-29948.725,-100.744,171.642,1.269,46.717,0.000
40.714584,0.042993,-29948.725,-100.744,171.642,1.329,46.754,0.000
40.755939,0.041353,-29948.725,-100.744,171.642,1.329,46.754,0.000
40.796425,0.040485,-29948.725,-100.744,171.642,1.329,46.754,0.000
40.841019,0.044596,-29948.725,-100.744,171.642,1.329,46.754,0.000
40.883110,0.042090,-29948.725,-100.744,171.642,1.386,46.787,0.000
40.923199,0.040089,-29948.725,-100.744,171.642,1.386,46.787,0.000
40.961750,0.038548,-29948.725,-100.744,171.642,1.386,46.787,0.000
41.010193,0.048446,-29948.725,-100.744,171.642,1.386,46.787,0.000
