Time,DeltaTime,PosX,PosY,PosZ,Pitch,Yaw,Roll
34.042461,0.052982,-29948.725,-100.744,171.642,0.000,45.708,-0.000
34.095928,0.053469,-29948.725,-100.744,171.642,0.209,45.907,-0.000
34.144836,0.048905,-29948.725,-100.744,171.642,0.209,45.907,-0.000
34.197803,0.052968,-29948.725,-100.744,171.642,0.209,45.907,-0.000
34.251789,0.053986,-29948.725,-100.744,171.642,0.403,46.078,-0.000
34.301182,0.049394,-29948.725,-100.744,171.642,0.403,46.078,-0.000
34.358620,0.057437,-29948.725,-100.744,171.642,0.403,46.078,-0.000
34.411491,0.052873,-29948.725,-100.744,171.642,0.740,46.388,0.000
34.461224,0.049730,-29948.725,-100.744,171.642,0.740,46.388,0.000
34.519001,0.057776,-29948.725,-100.744,171.642,0.740,46.388,0.000
34.583675,0.064678,-29948.725,-100.744,171.642,0.740,46.388,0.000
34.628521,0.044844,-29948.725,-100.744,171.642,0.945,47.062,0.000
34.674133,0.045614,-29948.725,-100.744,171.642,0.945,47.062,0.000
34.727905,0.053771,-29948.725,-100.744,171.642,0.945,47.062,0.000
34.775570,0.047666,-29948.725,-100.744,171.642,1.092,47.452,-0.000
34.820286,0.044716,-29948.725,-100.744,171.642,1.092,47.452,-0.000
34.869678,0.049391,-29948.725,-100.744,171.642,1.092,47.452,-0.000
34.917110,0.047433,-29948.725,-100.744,171.642,1.147,48.044,0.000
34.963490,0.046380,-29948.725,-100.744,171.642,1.147,48.044,0.000
35.015854,0.052364,-29948.725,-100.744,171.642,1.147,48.044,0.000
35.063480,0.047627,-29948.725,-100.744,171.642,1.137,48.812,0.000
35.108315,0.044832,-29948.725,-100.744,171.642,1.137,48.812,0.000
35.154057,0.045742,-29948.725,-100.744,171.642,1.137,48.812,0.000
35.206123,0.052068,-29948.725,-100.744,171.642,1.137,48.812,0.000
35.251278,0.045155,-29948.725,-100.744,171.642,1.164,49.359,0.000
35.295944,0.044664,-29948.725,-100.744,171.642,1.164,49.359,0.000
35.345703,0.049759,-29948.725,-100.744,171.642,1.164,49.359,0.000
35.393726,0.048024,-29948.725,-100.744,171.642,1.135,50.058,0.000
35.439114,0.045388,-29948.725,-100.744,171.642,1.135,50.058,0.000
35.488956,0.049840,-29948.725,-100.744,171.642,1.135,50.058,0.000
35.546677,0.057721,-29948.725,-100.744,171.642,1.052,50.886,0.000
35.591465,0.044789,-29948.725,-100.744,171.642,1.052,50.886,0.000
35.637119,0.045654,-29948.725,-100.744,171.642,1.052,50.886,0.000
35.689312,0.052193,-29948.725,-100.744,171.642,1.052,50.886,0.000
35.746037,0.056726,-29948.725,-100.744,171.642,0.935,51.801,-0.000
35.790524,0.044485,-29948.725,-100.744,171.642,0.935,51.801,-0.000
35.841923,0.051400,-29948.725,-100.744,171.642,0.935,51.801,-0.000
35.888519,0.046599,-29948.725,-100.744,171.642,0.791,52.749,0.000
35.934143,0.045621,-29948.725,-100.744,171.642,0.791,52.749,0.000
35.977962,0.043819,-29948.725,-100.744,171.642,0.791,52.749,0.000
36.031185,0.053224,-29948.725,-100.744,171.642,0.791,52.749,0.000
36.078377,0.047193,-29948.725,-100.744,171.642,0.723,53.419,0.000
36.124527,0.046149,-29948.725,-100.744,171.642,0.723,53.419,0.000
36.174850,0.050322,-29948.725,-100.744,171.642,0.723,53.419,0.000
36.223328,0.048480,-29948.725,-100.744,171.642,0.876,54.107,0.000
36.268742,0.045414,-29948.725,-100.744,171.642,0.876,54.107,0.000
36.314907,0.046164,-29948.725,-100.744,171.642,0.876,54.107,0.000
36.365166,0.050261,-29948.725,-100.744,171.642,0.876,54.107,0.000
36.412949,0.047782,-29948.725,-100.744,171.642,1.017,54.606,0.000
36.458454,0.045504,-29948.725,-100.744,171.642,1.017,54.606,0.000
36.502010,0.043558,-29948.725,-100.744,171.642,1.017,54.606,0.000
36.562061,0.060048,-29948.725,-100.744,171.642,1.017,54.606,0.000
36.612984,0.050926,-29948.725,-100.744,171.642,1.142,54.951,0.000
36.655647,0.042661,-29948.725,-100.744,171.642,1.142,54.951,0.000
36.701382,0.045737,-29948.725,-100.744,171.642,1.142,54.951,0.000
36.750534,0.049149,-29948.725,-100.744,171.642,1.142,54.951,0.000
36.796871,0.046339,-29948.725,-100.744,171.642,1.190,55.538,0.000
36.843029,0.046159,-29948.725,-100.744,171.642,1.190,55.538,0.000
36.892113,0.049084,-29948.725,-100.744,171.642,1.190,55.538,0.000
36.941940,0.049826,-29948.725,-100.744,171.642,1.167,56.288,0.000
36.987289,0.045350,-29948.725,-100.744,171.642,1.167,56.288,0.000
37.033440,0.046149,-29948.725,-100.744,171.642,1.167,56.288,0.000
37.100189,0.066749,-29948.725,-100.744,171.642,1.167,56.288,0.000
37.143837,0.043648,-29948.725,-100.744,171.642,1.087,57.149,0.000
37.197170,0.053335,-29948.725,-100.744,171.642,1.087,57.149,0.000
37.242142,0.044971,-29948.725,-100.744,171.642,1.087,57.149,0.000
37.293488,0.051344,-29948.725,-100.744,171.642,1.087,57.149,0.000
37.341335,0.047850,-29948.725,-100.744,171.642,1.225,57.920,0.000
37.386559,0.045223,-29948.725,-100.744,171.642,1.225,57.920,0.000
37.431293,0.044736,-29948.725,-100.744,171.642,1.225,57.920,0.000
37.484665,0.053369,-29948.725,-100.744,171.642,1.225,57.920,0.000
37.538212,0.053547,-29948.725,-100.744,171.642,1.355,58.475,0.000
37.582378,0.044168,-29948.725,-100.744,171.642,1.355,58.475,0.000
37.627895,0.045516,-29948.725,-100.744,171.642,1.355,58.475,0.000
37.681149,0.053256,-29948.725,-100.744,171.642,1.355,58.475,0.000
37.730446,0.049297,-29948.725,-100.744,171.642,1.606,59.003,0.000
37.776325,0.045877,-29948.725,-100.744,171.642,1.606,59.003,0.000
37.821983,0.045661,-29948.725,-100.744,171.642,1.606,59.003,0.000
37.869377,0.047394,-29948.725,-100.744,171.642,1.606,59.003,0.000
37.920715,0.051337,-29948.725,-100.744,171.642,1.736,59.042,0.000
37.969017,0.048303,-29948.725,-100.744,171.642,1.736,59.042,0.000
38.017860,0.048841,-29948.725,-100.744,171.642,1.736,59.042,0.000
38.070534,0.052673,-29948.725,-100.744,171.642,1.736,59.042,0.000
38.115093,0.044560,-29948.725,-100.744,171.642,1.736,59.042,0.000
38.162212,0.047119,-29948.725,-100.744,171.642,2.002,59.227,-0.000
38.235893,0.073683,-29948.725,-100.744,171.642,2.002,59.227,-0.000
38.284328,0.048433,-29948.725,-100.744,171.642,2.002,59.227,-0.000
38.339336,0.055010,-29948.725,-100.744,171.642,2.502,59.599,0.000
38.384396,0.045059,-29948.725,-100.744,171.642,2.502,59.599,0.000
38.430962,0.046565,-29948.725,-100.744,171.642,2.502,59.599,0.000
38.478497,0.047535,-29948.725,-100.744,171.642,2.502,59.599,0.000
38.537636,0.059141,-29948.725,-100.744,171.642,2.502,59.599,0.000
38.584160,0.046522,-29948.725,-100.744,171.642,2.866,59.874,0.000
38.631054,0.046894,-29948.725,-100.744,171.642,2.866,59.874,0.000
38.677959,0.046908,-29948.725,-100.744,171.642,2.866,59.874,0.000
38.733223,0.055262,-29948.725,-100.744,171.642,2.866,59.874,0.000
38.781029,0.047808,-29948.725,-100.744,171.642,3.245,60.163,0.000
38.828182,0.047154,-29948.725,-100.744,171.642,3.245,60.163,0.000
38.877308,0.049123,-29948.725,-100.744,171.642,3.245,60.163,0.000
38.925632,0.048324,-29948.725,-100.744,171.642,3.245,60.163,0.000
38.980453,0.054822,-29948.725,-100.744,171.642,3.245,60.163,0.000
39.027855,0.047403,-29948.725,-100.744,171.642,3.691,60.517,0.000
39.074379,0.046522,-29948.725,-100.744,171.642,3.691,60.517,0.000
39.121235,0.046855,-29948.725,-100.744,171.642,3.691,60.517,0.000
39.175480,0.054247,-29948.725,-100.744,171.642,3.691,60.517,0.000
39.223995,0.048515,-29948.725,-100.744,171.642,4.118,60.863,-0.000
39.270618,0.046623,-29948.725,-100.744,171.642,4.118,60.863,-0.000
39.319248,0.048629,-29948.725,-100.744,171.642,4.118,60.863,-0.000
39.367756,0.048508,-29948.725,-100.744,171.642,4.118,60.863,-0.000
39.422935,0.055180,-29948.725,-100.744,171.642,4.118,60.863,-0.000
39.470650,0.047712,-29948.725,-100.744,171.642,4.565,61.221,0.000
39.528095,0.057447,-29948.725,-100.744,171.642,4.565,61.221,0.000
39.576859,0.048762,-29948.725,-100.744,171.642,4.565,61.221,0.000
39.628410,0.051553,-29948.725,-100.744,171.642,4.565,61.221,0.000
39.679291,0.050880,-29948.725,-100.744,171.642,5.029,61.587,0.000
39.728859,0.049569,-29948.725,-100.744,171.642,5.029,61.587,0.000
39.776909,0.048051,-29948.725,-100.744,171.642,5.029,61.587,0.000
39.825615,0.048705,-29948.725,-100.744,171.642,5.029,61.587,0.000
39.879887,0.054271,-29948.725,-100.744,171.642,5.029,61.587,0.000
39.929771,0.049885,-29948.725,-100.744,171.642,5.464,61.932,0.000
39.978168,0.048399,-29948.725,-100.744,171.642,5.464,61.932,0.000
40.026955,0.048785,-29948.725,-100.744,171.642,5.464,61.932,0.000
40.076145,0.049192,-29948.725,-100.744,171.642,5.464,61.932,0.000
40.129982,0.053833,-29948.725,-100.744,171.642,5.464,61.932,0.000
40.180580,0.050599,-29948.725,-100.744,171.642,5.888,62.262,0.000
40.229393,0.048814,-29948.725,-100.744,171.642,5.888,62.262,0.000
40.277412,0.048021,-29948.725,-100.744,171.642,5.888,62.262,0.000
40.326302,0.048886,-29948.725,-100.744,171.642,5.888,62.262,0.000
40.379856,0.053555,-29948.725,-100.744,171.642,5.888,62.262,0.000
40.429520,0.049666,-29948.725,-100.744,171.642,6.256,62.534,0.000
40.477570,0.048050,-29948.725,-100.744,171.642,6.256,62.534,0.000
40.528721,0.051149,-29948.725,-100.744,171.642,6.256,62.534,0.000
40.578484,0.049762,-29948.725,-100.744,171.642,6.256,62.534,0.000
40.630035,0.051552,-29948.725,-100.744,171.642,6.256,62.534,0.000
40.676086,0.046053,-29948.725,-100.744,171.642,6.643,62.832,0.000
40.724636,0.048548,-29948.725,-100.744,171.642,6.643,62.832,0.000
40.773743,0.049105,-29948.725,-100.744,171.642,6.643,62.832,0.000
40.822098,0.048358,-29948.725,-100.744,171.642,6.643,62.832,0.000
40.876854,0.054755,-29948.725,-100.744,171.642,6.643,62.832,0.000
40.928375,0.051523,-29948.725,-100.744,171.642,7.018,63.115,0.000
40.976357,0.047981,-29948.725,-100.744,171.642,7.018,63.115,0.000
41.023815,0.047459,-29948.725,-100.744,171.642,7.018,63.115,0.000
41.071621,0.047806,-29948.725,-100.744,171.642,7.018,63.115,0.000
41.122135,0.050512,-29948.725,-100.744,171.642,7.018,63.115,0.000
41.175335,0.053199,-29948.725,-100.744,171.642,7.507,63.521,0.000
41.222958,0.047625,-29948.725,-100.744,171.642,7.507,63.521,0.000
41.270771,0.047814,-29948.725,-100.744,171.642,7.507,63.521,0.000
41.319122,0.048348,-29948.725,-100.744,171.642,7.507,63.521,0.000
41.367115,0.047995,-29948.725,-100.744,171.642,7.507,63.521,0.000
41.429142,0.062028,-29948.725,-100.744,171.642,7.507,63.521,0.000
41.493744,0.064600,-29948.725,-100.744,171.642,7.981,63.902,-0.000
41.555740,0.061996,-29948.725,-100.744,171.642,7.981,63.902,-0.000
41.619820,0.064082,-29948.725,-100.744,171.642,7.981,63.902,-0.000
41.687824,0.068002,-29948.725,-100.744,171.642,7.981,63.902,-0.000
41.751682,0.063860,-29948.725,-100.744,171.642,8.347,64.725,0.000
41.812637,0.060957,-29948.725,-100.744,171.642,8.347,64.725,0.000
41.873188,0.060549,-29948.725,-100.744,171.642,8.347,64.725,0.000
41.941021,0.067834,-29948.725,-100.744,171.642,8.347,64.725,0.000
42.000538,0.059514,-29948.725,-100.744,171.642,8.949,65.622,0.000
42.042931,0.042393,-29948.725,-100.744,171.642,8.949,65.622,0.000
42.086742,0.043811,-29948.725,-100.744,171.642,8.949,65.622,0.000
42.129978,0.043238,-29948.725,-100.744,171.642,8.949,65.622,0.000
42.172337,0.042357,-29948.725,-100.744,171.642,8.949,65.622,0.000
42.221012,0.048676,-29948.725,-100.744,171.642,8.949,65.622,0.000
42.264256,0.043242,-29948.725,-100.744,171.642,9.337,66.136,0.000
42.306911,0.042658,-29948.725,-100.744,171.642,9.337,66.136,0.000
42.349415,0.042502,-29948.725,-100.744,171.642,9.337,66.136,0.000
42.392414,0.043002,-29948.725,-100.744,171.642,9.337,66.136,0.000
42.435116,0.042700,-29948.725,-100.744,171.642,9.337,66.136,0.000
42.482082,0.046965,-29948.725,-100.744,171.642,9.337,66.136,0.000
42.538433,0.056351,-29948.725,-100.744,171.642,9.337,66.136,0.000
42.580055,0.041624,-29948.725,-100.744,171.642,9.880,66.759,0.000
42.623814,0.043758,-29948.725,-100.744,171.642,9.880,66.759,0.000
42.664631,0.040817,-29948.725,-100.744,171.642,9.880,66.759,0.000
42.706043,0.041412,-29948.725,-100.744,171.642,9.880,66.759,0.000
42.749008,0.042964,-29948.725,-100.744,171.642,9.880,66.759,0.000
42.796440,0.047435,-29948.725,-100.744,171.642,9.880,66.759,0.000
42.845280,0.048837,-29948.725,-100.744,171.642,10.329,67.229,0.000
42.888462,0.043182,-29948.725,-100.744,171.642,10.329,67.229,0.000
42.929035,0.040574,-29948.725,-100.744,171.642,10.329,67.229,0.000
42.975357,0.046322,-29948.725,-100.744,171.642,10.329,67.229,0.000
43.019272,0.043914,-29948.725,-100.744,171.642,10.329,67.229,0.000
43.061546,0.042275,-29948.725,-100.744,171.642,10.329,67.229,0.000
43.108528,0.046981,-29948.725,-100.744,171.642,10.329,67.229,0.000
43.160824,0.052297,-29948.725,-100.744,171.642,10.665,67.561,0.000
43.204899,0.044075,-29948.725,-100.744,171.642,10.665,67.561,0.000
43.247910,0.043010,-29948.725,-100.744,171.642,10.665,67.561,0.000
43.291851,0.043942,-29948.725,-100.744,171.642,10.665,67.561,0.000
43.334679,0.042829,-29948.725,-100.744,171.642,10.665,67.561,0.000
43.378456,0.043776,-29948.725,-100.744,171.642,10.665,67.561,0.000
43.425724,0.047269,-29948.725,-100.744,171.642,10.665,67.561,0.000
43.469158,0.043432,-29948.725,-100.744,171.642,11.017,67.883,0.000
43.521461,0.052305,-29948.725,-100.744,171.642,11.017,67.883,0.000
43.563854,0.042391,-29948.725,-100.744,171.642,11.017,67.883,0.000
43.608475,0.044621,-29948.725,-100.744,171.642,11.017,67.883,0.000
43.651165,0.042692,-29948.725,-100.744,171.642,11.017,67.883,0.000
43.695248,0.044081,-29948.725,-100.744,171.642,11.017,67.883,0.000
43.744720,0.049476,-29948.725,-100.744,171.642,11.017,67.883,0.000
43.787369,0.042647,-29948.725,-100.744,171.642,11.288,68.121,0.000
43.831028,0.043660,-29948.725,-100.744,171.642,11.288,68.121,0.000
43.891472,0.060445,-29948.725,-100.744,171.642,11.288,68.121,0.000
43.936695,0.045220,-29948.725,-100.744,171.642,11.288,68.121,0.000
43.989513,0.052819,-29948.725,-100.744,171.642,11.288,68.121,0.000
44.036129,0.046617,-29948.725,-100.744,171.642,11.288,68.121,0.000
44.086334,0.050205,-29948.725,-100.744,171.642,11.625,68.379,0.000
44.133678,0.047345,-29948.725,-100.744,171.642,11.625,68.379,0.000
44.179245,0.045566,-29948.725,-100.744,171.642,11.625,68.379,0.000
44.224163,0.044916,-29948.725,-100.744,171.642,11.625,68.379,0.000
44.268120,0.043958,-29948.725,-100.744,171.642,11.625,68.379,0.000
44.312798,0.044677,-29948.725,-100.744,171.642,11.625,68.379,0.000
44.360325,0.047527,-29948.725,-100.744,171.642,11.625,68.379,0.000
44.415230,0.054907,-29948.725,-100.744,171.642,11.625,68.379,0.000
44.460052,0.044823,-29948.725,-100.744,171.642,11.843,68.542,0.000
44.505100,0.045046,-29948.725,-100.744,171.642,11.843,68.542,0.000
44.553867,0.048769,-29948.725,-100.744,171.642,11.843,68.542,0.000
44.599648,0.045780,-29948.725,-100.744,171.642,11.843,68.542,0.000
44.643963,0.044316,-29948.725,-100.744,171.642,11.843,68.542,0.000
44.691227,0.047261,-29948.725,-100.744,171.642,11.843,68.542,0.000
44.743504,0.052277,-29948.725,-100.744,171.642,11.843,68.542,0.000
44.786823,0.043321,-29948.725,-100.744,171.642,12.095,68.709,0.000
44.830345,0.043520,-29948.725,-100.744,171.642,12.095,68.709,0.000
44.875629,0.045285,-29948.725,-100.744,171.642,12.095,68.709,0.000
44.920471,0.044843,-29948.725,-100.744,171.642,12.095,68.709,0.000
44.967476,0.047005,-29948.725,-100.744,171.642,12.095,68.709,0.000
45.012760,0.045285,-29948.725,-100.744,171.642,12.095,68.709,0.000
45.067375,0.054613,-29948.725,-100.744,171.642,12.095,68.709,0.000
45.110615,0.043240,-29948.725,-100.744,171.642,12.338,68.861,0.000
45.155479,0.044865,-29948.725,-100.744,171.642,12.338,68.861,0.000
45.202271,0.046789,-29948.725,-100.744,171.642,12.338,68.861,0.000
45.246529,0.044259,-29948.725,-100.744,171.642,12.338,68.861,0.000
45.291271,0.044741,-29948.725,-100.744,171.642,12.338,68.861,0.000
45.336460,0.045189,-29948.725,-100.744,171.642,12.338,68.861,0.000
45.383968,0.047508,-29948.725,-100.744,171.642,12.338,68.861,0.000
45.447407,0.063442,-29948.725,-100.744,171.642,12.544,68.986,0.000
45.491920,0.044512,-29948.725,-100.744,171.642,12.544,68.986,0.000
45.547607,0.055685,-29948.725,-100.744,171.642,12.544,68.986,0.000
45.590469,0.042865,-29948.725,-100.744,171.642,12.544,68.986,0.000
45.633896,0.043426,-29948.725,-100.744,171.642,12.544,68.986,0.000
45.680012,0.046114,-29948.725,-100.744,171.642,12.544,68.986,0.000
45.725670,0.045658,-29948.725,-100.744,171.642,12.544,68.986,0.000
45.778633,0.052966,-29948.725,-100.744,171.642,12.544,68.986,0.000
45.822651,0.044015,-29948.725,-100.744,171.642,12.713,69.094,0.000
45.867901,0.045253,-29948.725,-100.744,171.642,12.713,69.094,0.000
45.911739,0.043837,-29948.725,-100.744,171.642,12.713,69.094,0.000
45.955547,0.043807,-29948.725,-100.744,171.642,12.713,69.094,0.000
46.000763,0.045217,-29948.725,-100.744,171.642,12.713,69.094,0.000
46.047810,0.047047,-29948.725,-100.744,171.642,12.713,69.094,0.000
46.095104,0.047293,-29948.725,-100.744,171.642,12.713,69.094,0.000
46.147259,0.052156,-29948.725,-100.744,171.642,12.713,69.094,0.000
46.190449,0.043188,-29948.725,-100.744,171.642,12.843,69.178,0.000
46.234856,0.044407,-29948.725,-100.744,171.642,12.843,69.178,0.000
46.280178,0.045325,-29948.725,-100.744,171.642,12.843,69.178,0.000
46.325817,0.045638,-29948.725,-100.744,171.642,12.843,69.178,0.000
46.371132,0.045314,-29948.725,-100.744,171.642,12.843,69.178,0.000
46.419086,0.047957,-29948.725,-100.744,171.642,12.843,69.178,0.000
46.463879,0.044791,-29948.725,-100.744,171.642,12.843,69.178,0.000
46.523869,0.059989,-29948.725,-100.744,171.642,12.843,69.178,0.000
46.567757,0.043890,-29948.725,-100.744,171.642,12.940,69.237,0.000
46.613598,0.045838,-29948.725,-100.744,171.642,12.940,69.237,0.000
46.658268,0.044670,-29948.725,-100.744,171.642,12.940,69.237,0.000
46.704754,0.046485,-29948.725,-100.744,171.642,12.940,69.237,0.000
46.748684,0.043931,-29948.725,-100.744,171.642,12.940,69.237,0.000
46.792679,0.043997,-29948.725,-100.744,171.642,12.940,69.237,0.000
46.836529,0.043850,-29948.725,-100.744,171.642,12.940,69.237,0.000
46.887253,0.050722,-29948.725,-100.744,171.642,12.940,69.237,0.000
46.936279,0.049028,-29948.725,-100.744,171.642,13.014,69.281,0.000
46.981113,0.044832,-29948.725,-100.744,171.642,13.014,69.281,0.000
47.027748,0.046634,-29948.725,-100.744,171.642,13.014,69.281,0.000
47.072750,0.045003,-29948.725,-100.744,171.642,13.014,69.281,0.000
47.118641,0.045891,-29948.725,-100.744,171.642,13.014,69.281,0.000
47.164864,0.046224,-29948.725,-100.744,171.642,13.014,69.281,0.000
47.211277,0.046411,-29948.725,-100.744,171.642,13.014,69.281,0.000
47.264214,0.052939,-29948.725,-100.744,171.642,13.014,69.281,0.000
47.309208,0.044992,-29948.725,-100.744,171.642,13.110,69.333,-0.000
47.354488,0.045284,-29948.725,-100.744,171.642,13.110,69.333,-0.000
47.400391,0.045901,-29948.725,-100.744,171.642,13.110,69.333,-0.000
47.448334,0.047944,-29948.725,-100.744,171.642,13.110,69.333,-0.000
47.494007,0.045672,-29948.725,-100.744,171.642,13.110,69.333,-0.000
47.543819,0.049811,-29948.725,-100.744,171.642,13.110,69.333,-0.000
47.586876,0.043057,-29948.725,-100.744,171.642,13.110,69.333,-0.000
47.632519,0.045643,-29948.725,-100.744,171.642,13.110,69.333,-0.000
47.684589,0.052070,-29948.725,-100.744,171.642,13.110,69.333,-0.000
47.730804,0.046216,-29948.725,-100.744,171.642,13.507,69.043,0.000
47.778690,0.047885,-29948.725,-100.744,171.642,13.507,69.043,0.000
47.822689,0.043998,-29948.725,-100.744,171.642,13.507,69.043,0.000
47.877949,0.055263,-29948.725,-100.744,171.642,13.507,69.043,0.000
47.925037,0.047087,-29948.725,-100.744,171.642,13.507,69.043,0.000
47.971039,0.046003,-29948.725,-100.744,171.642,13.507,69.043,0.000
48.016537,0.045495,-29948.725,-100.744,171.642,13.507,69.043,0.000
48.066639,0.050102,-29948.725,-100.744,171.642,13.507,69.043,0.000
48.112648,0.046010,-29948.725,-100.744,171.642,13.492,68.510,0.000
48.157742,0.045095,-29948.725,-100.744,171.642,13.492,68.510,0.000
48.203899,0.046156,-29948.725,-100.744,171.642,13.492,68.510,0.000
48.249905,0.046006,-29948.725,-100.744,171.642,13.492,68.510,0.000
48.297066,0.047161,-29948.725,-100.744,171.642,13.492,68.510,0.000
48.341930,0.044865,-29948.725,-100.744,171.642,13.492,68.510,0.000
48.386299,0.044370,-29948.725,-100.744,171.642,13.492,68.510,0.000
48.432201,0.045903,-29948.725,-100.744,171.642,13.492,68.510,0.000
48.484417,0.052214,-29948.725,-100.744,171.642,13.492,68.510,0.000
48.533691,0.049275,-29948.725,-100.744,171.642,13.191,67.799,0.000
48.581837,0.048144,-29948.725,-100.744,171.642,13.191,67.799,0.000
48.628880,0.047044,-29948.725,-100.744,171.642,13.191,67.799,0.000
48.675060,0.046181,-29948.725,-100.744,171.642,13.191,67.799,0.000
48.721920,0.046860,-29948.725,-100.744,171.642,13.191,67.799,0.000
48.770493,0.048571,-29948.725,-100.744,171.642,13.191,67.799,0.000
48.814430,0.043941,-29948.725,-100.744,171.642,13.191,67.799,0.000
48.861107,0.046673,-29948.725,-100.744,171.642,13.191,67.799,0.000
48.911423,0.050316,-29948.725,-100.744,171.642,12.677,67.003,0.000
48.958637,0.047215,-29948.725,-100.744,171.642,12.677,67.003,0.000
49.003998,0.045360,-29948.725,-100.744,171.642,12.677,67.003,0.000
