Time,DeltaTime,PosX,PosY,PosZ,Pitch,Yaw,Roll
0.008333,0.008333,-29948.725,-100.744,227.362,0.000,0.000,-0.000
0.408334,0.400000,-29948.725,-100.744,171.642,0.000,45.708,-0.000
0.808334,0.400000,-29948.725,-100.744,171.642,0.000,45.708,-0.000
1.208333,0.400000,-29948.725,-100.744,171.642,0.000,45.708,-0.000
1.608333,0.400000,-29948.725,-100.744,171.642,0.000,45.708,-0.000
2.008333,0.400000,-29948.725,-100.744,171.642,0.000,45.708,-0.000
2.408334,0.400000,-29948.725,-100.744,171.642,0.000,45.708,-0.000
2.808334,0.400000,-29948.725,-100.744,171.642,0.000,45.708,-0.000
3.208333,0.400000,-29948.725,-100.744,171.642,0.000,45.708,-0.000
3.452530,0.244197,-29948.725,-100.744,171.642,0.000,45.708,-0.000
3.661294,0.208764,-29948.725,-100.744,171.642,0.000,45.708,-0.000
3.859554,0.198260,-29948.725,-100.744,171.642,0.000,45.708,-0.000
3.993336,0.133782,-29948.725,-100.744,171.642,0.000,45.708,-0.000
4.113004,0.119667,-29948.725,-100.744,171.642,0.000,45.708,-0.000
4.211837,0.098833,-29948.725,-100.744,171.642,0.000,45.708,-0.000
4.303104,0.091268,-29948.725,-100.744,171.642,0.000,45.708,-0.000
4.422847,0.119743,-29948.725,-100.744,171.642,0.000,45.708,-0.000
4.520437,0.097590,-29948.725,-100.744,171.642,0.000,45.708,-0.000
4.634580,0.114143,-29948.725,-100.744,171.642,0.000,45.708,-0.000
4.725240,0.090660,-29948.725,-100.744,171.642,0.000,45.708,-0.000
4.824198,0.098958,-29948.725,-100.744,171.642,0.000,45.708,-0.000
4.938416,0.114219,-29948.725,-100.744,171.642,0.000,45.708,-0.000
5.045737,0.107320,-29948.725,-100.744,171.642,0.000,45.708,-0.000
5.135134,0.089397,-29948.725,-100.744,171.642,0.000,45.708,-0.000
5.230604,0.095470,-29948.725,-100.744,171.642,0.000,45.708,-0.000
5.342596,0.111992,-29948.725,-100.744,171.642,0.000,45.708,-0.000
5.480431,0.137835,-29948.725,-100.744,171.642,0.000,45.708,-0.000
5.613901,0.133470,-29948.725,-100.744,171.642,0.000,45.708,-0.000
5.692878,0.078977,-29948.725,-100.744,171.642,0.000,45.708,-0.000
5.793528,0.100650,-29948.725,-100.744,171.642,0.000,45.708,-0.000
5.878034,0.084506,-29948.725,-100.744,171.642,0.000,45.708,-0.000
5.987859,0.109825,-29948.725,-100.744,171.642,0.000,45.708,-0.000
6.078581,0.090722,-29948.725,-100.744,171.642,0.000,45.708,-0.000
6.159797,0.081216,-29948.725,-100.744,171.642,0.000,45.708,-0.000
6.263717,0.103920,-29948.725,-100.744,171.642,0.000,45.708,-0.000
