Time,DeltaTime,PosX,PosY,PosZ,Pitch,Yaw,Roll
0.008333,0.008333,-29798.725,-100.744,218.870,0.000,45.708,0.000
0.408333,0.400000,-29798.725,-100.744,163.150,0.000,45.708,0.000
0.808333,0.400000,-29798.725,-100.744,163.150,0.000,45.708,0.000
1.208333,0.400000,-29798.725,-100.744,163.150,0.000,45.708,0.000
1.608333,0.400000,-29798.725,-100.744,163.150,0.000,45.708,0.000
2.008333,0.400000,-29798.725,-100.744,163.150,0.000,45.708,0.000
2.408334,0.400000,-29798.725,-100.744,163.150,0.000,45.708,0.000
2.808333,0.400000,-29798.725,-100.744,163.150,0.000,45.708,0.000
3.077262,0.268928,-29798.725,-100.744,163.150,0.000,45.708,0.000
3.270282,0.193021,-29798.725,-100.744,163.150,0.000,45.708,0.000
3.512479,0.242197,-29798.725,-100.744,163.150,0.000,45.708,0.000
3.716138,0.203660,-29798.725,-100.744,163.150,0.000,45.708,0.000
3.834966,0.118828,-29798.725,-100.744,163.150,0.000,45.708,0.000
3.922364,0.087398,-29798.725,-100.744,163.150,0.000,45.708,0.000
4.007028,0.084664,-29798.725,-100.744,163.150,0.000,45.708,0.000
4.083119,0.076091,-29798.725,-100.744,163.150,0.000,45.708,0.000
4.189914,0.106795,-29798.725,-100.744,163.150,0.000,45.708,0.000
4.282143,0.092229,-29798.725,-100.744,163.150,0.000,45.708,0.000
4.417739,0.135596,-29798.725,-100.744,163.150,0.000,45.708,0.000
4.543161,0.125422,-29798.725,-100.744,163.150,0.000,45.708,0.000
4.694247,0.151086,-29798.725,-100.744,163.150,0.000,45.708,0.000
4.810124,0.115877,-29798.725,-100.744,163.150,0.000,45.708,0.000
4.887148,0.077024,-29798.725,-100.744,163.150,0.000,45.708,0.000
4.982271,0.095123,-29798.725,-100.744,163.150,0.000,45.708,0.000
5.072518,0.090248,-29798.725,-100.744,163.150,0.000,45.708,0.000
5.158380,0.085861,-29798.725,-100.744,163.150,0.000,45.708,0.000
5.230493,0.072114,-29798.725,-100.744,163.150,0.000,45.708,0.000
5.319331,0.088838,-29798.725,-100.744,163.150,0.000,45.708,0.000
5.396798,0.077467,-29798.725,-100.744,163.150,0.000,45.708,0.000
5.485466,0.088668,-29798.725,-100.744,163.150,0.000,45.708,0.000
5.567138,0.081671,-29798.725,-100.744,163.150,0.000,45.708,0.000
5.645424,0.078286,-29798.725,-100.744,163.150,0.000,45.708,0.000
5.729328,0.083904,-29798.725,-100.744,163.150,0.000,45.708,0.000
5.808221,0.078893,-29798.725,-100.744,163.150,0.000,45.708,0.000
5.892701,0.084480,-29798.725,-100.744,163.150,0.000,45.708,0.000
5.966384,0.073683,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.041441,0.075058,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.119659,0.078218,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.192191,0.072532,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.209193,0.017002,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.229685,0.020493,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.315254,0.085568,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.384254,0.069000,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.460588,0.076334,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.526005,0.065418,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.589296,0.063290,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.656362,0.067066,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.721333,0.064971,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.788997,0.067664,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.853486,0.064489,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.919645,0.066160,-29798.725,-100.744,163.150,0.000,45.708,0.000
6.986092,0.066446,-29798.725,-100.744,163.150,0.000,45.708,0.000
7.056149,0.070057,-29798.725,-100.744,163.150,0.000,45.708,0.000
7.125073,0.068924,-29798.725,-100.744,163.150,0.000,45.708,0.000
7.196319,0.071246,-29798.725,-100.744,163.150,0.000,45.708,0.000
7.270080,0.073761,-29798.725,-100.744,163.150,0.000,45.708,0.000
7.337673,0.067593,-29798.725,-100.744,163.150,0.000,45.708,0.000
7.409498,0.071825,-29798.725,-100.744,163.150,0.000,45.708,0.000
7.481843,0.072345,-29798.725,-100.744,163.150,0.000,45.708,0.000
7.556466,0.074623,-29798.725,-100.744,163.150,0.000,45.708,0.000
7.661592,0.105127,-29798.725,-100.744,163.150,0.000,45.708,0.000
7.760490,0.098898,-29798.725,-100.744,163.150,0.000,45.708,0.000
7.844746,0.084256,-29798.725,-100.744,163.150,0.000,45.708,0.000
7.929963,0.085217,-29798.725,-100.744,163.150,0.000,45.708,0.000
8.038619,0.108657,-29798.725,-100.744,163.150,0.000,45.708,0.000
8.130833,0.092214,-29798.725,-100.744,163.150,0.000,45.708,0.000
8.269138,0.138305,-29798.725,-100.744,163.150,0.000,45.708,0.000
8.362241,0.093103,-29798.725,-100.744,163.150,0.000,45.708,0.000
8.451962,0.089720,-29798.725,-100.744,163.150,0.000,45.708,0.000
8.581008,0.129047,-29798.725,-100.744,163.150,0.000,45.708,0.000
8.653956,0.072949,-29798.725,-100.744,163.150,0.000,45.708,0.000
8.732910,0.078953,-29798.725,-100.744,163.150,0.000,45.708,0.000
8.832064,0.099154,-29798.725,-100.744,163.150,0.000,45.708,0.000
8.910839,0.078775,-29798.725,-100.744,163.150,0.000,45.708,0.000
8.996550,0.085710,-29798.725,-100.744,163.150,0.000,45.708,0.000
9.089685,0.093136,-29798.725,-100.744,163.150,0.000,45.708,0.000
9.173147,0.083462,-29798.725,-100.744,163.150,0.000,45.708,0.000
9.246407,0.073259,-29798.725,-100.744,163.150,0.000,45.708,0.000
9.331453,0.085046,-29798.725,-100.744,163.150,0.000,45.708,0.000
9.426631,0.095178,-29798.725,-100.744,163.150,0.000,45.708,0.000
9.654032,0.227401,-29798.725,-100.744,163.150,0.000,45.708,0.000
9.752038,0.098006,-29798.725,-100.744,163.150,0.000,45.708,0.000
9.846451,0.094413,-29798.725,-100.744,163.150,0.000,45.708,0.000
9.955173,0.108723,-29798.725,-100.744,163.150,0.000,45.708,0.000
10.047713,0.092540,-29798.725,-100.744,163.150,0.000,45.708,0.000
10.158674,0.110961,-29798.725,-100.744,163.150,0.000,45.708,0.000
10.241554,0.082880,-29798.725,-100.744,163.150,0.000,45.708,0.000
10.319346,0.077792,-29798.725,-100.744,163.150,0.000,45.708,0.000
10.402189,0.082843,-29798.725,-100.744,163.150,0.000,45.708,0.000
10.476641,0.074452,-29798.725,-100.744,163.150,0.000,45.708,0.000
10.574268,0.097627,-29798.725,-100.744,163.150,0.000,45.708,0.000
10.688288,0.114020,-29798.725,-100.744,163.150,0.000,45.708,0.000
10.788685,0.100397,-29798.725,-100.744,163.150,0.000,45.708,0.000
10.889550,0.100866,-29798.725,-100.744,163.150,0.000,45.708,0.000
11.027168,0.137618,-29798.725,-100.744,163.150,0.000,45.708,0.000
11.119172,0.092004,-29798.725,-100.744,163.150,0.000,45.708,0.000
11.217887,0.098715,-29798.725,-100.744,163.150,0.000,45.708,0.000
11.311221,0.093334,-29798.725,-100.744,163.150,0.000,45.708,0.000
11.394290,0.083069,-29798.725,-100.744,163.150,0.000,45.708,0.000
11.470436,0.076146,-29798.725,-100.744,163.150,0.000,45.708,0.000
11.567351,0.096916,-29798.725,-100.744,163.150,0.000,45.708,0.000
11.656207,0.088856,-29798.725,-100.744,163.150,0.000,45.708,0.000
11.765394,0.109187,-29798.725,-100.744,163.150,0.000,45.708,0.000
11.855336,0.089941,-29798.725,-100.744,163.150,0.000,45.708,0.000
11.954217,0.098881,-29798.725,-100.744,163.150,0.000,45.708,0.000
12.051334,0.097118,-29798.725,-100.744,163.150,0.000,45.708,0.000
12.153485,0.102151,-29798.725,-100.744,163.150,0.000,45.708,0.000
12.248852,0.095367,-29798.725,-100.744,163.150,0.000,45.708,0.000
12.331499,0.082648,-29798.725,-100.744,163.150,0.000,45.708,0.000
12.424945,0.093445,-29798.725,-100.744,163.150,0.000,45.708,0.000
12.505156,0.080211,-29798.725,-100.744,163.150,0.000,45.708,0.000
12.588592,0.083436,-29798.725,-100.744,163.150,0.000,45.708,0.000
12.669457,0.080866,-29798.725,-100.744,163.150,0.000,45.708,0.000
12.769754,0.100297,-29798.725,-100.744,163.150,0.000,45.708,0.000
12.862258,0.092503,-29798.725,-100.744,163.150,0.000,45.708,0.000
12.971240,0.108983,-29798.725,-100.744,163.150,0.000,45.708,0.000
13.073471,0.102231,-29798.725,-100.744,163.150,0.000,45.708,0.000
13.174436,0.100965,-29798.725,-100.744,163.150,0.000,45.708,0.000
13.284822,0.110386,-29798.725,-100.744,163.150,0.000,45.708,0.000
13.375923,0.091101,-29798.725,-100.744,163.150,0.000,45.708,0.000
13.454921,0.078998,-29798.725,-100.744,163.150,0.000,45.708,0.000
13.544418,0.089497,-29798.725,-100.744,163.150,0.000,45.708,0.000
13.624126,0.079708,-29798.725,-100.744,163.150,0.000,45.708,0.000
13.713043,0.088917,-29798.725,-100.744,163.150,0.000,45.708,0.000
13.870881,0.157839,-29798.725,-100.744,163.150,0.000,45.708,0.000
14.075012,0.204130,-29798.725,-100.744,163.150,0.000,45.708,0.000
14.187387,0.112375,-29798.725,-100.744,163.150,0.000,45.708,0.000
14.378792,0.191405,-29798.725,-100.744,163.150,0.000,45.708,0.000
14.507999,0.129208,-29798.725,-100.744,163.150,0.000,45.708,0.000
14.589972,0.081973,-29798.725,-100.744,163.150,0.000,45.708,0.000
14.675562,0.085589,-29798.725,-100.744,163.150,0.000,45.708,0.000
14.780425,0.104863,-29798.725,-100.744,163.150,0.000,45.708,0.000
14.884686,0.104261,-29798.725,-100.744,163.150,0.000,45.708,0.000
14.984104,0.099419,-29798.725,-100.744,163.150,0.000,45.708,0.000
15.088855,0.104750,-29798.725,-100.744,163.150,0.000,45.708,0.000
15.187166,0.098312,-29798.725,-100.744,163.150,0.000,45.708,0.000
15.286339,0.099172,-29798.725,-100.744,163.150,0.000,45.708,0.000
15.392817,0.106479,-29798.725,-100.744,163.150,0.000,45.708,0.000
15.477876,0.085058,-29798.725,-100.744,163.150,0.000,45.708,0.000
15.580453,0.102578,-29798.725,-100.744,163.150,0.000,45.708,0.000
15.657424,0.076971,-29798.725,-100.744,163.150,0.000,45.708,0.000
15.738780,0.081356,-29798.725,-100.744,163.150,0.000,45.708,0.000
15.824409,0.085628,-29798.725,-100.744,163.150,0.000,45.708,0.000
15.923732,0.099324,-29798.725,-100.744,163.150,0.000,45.708,0.000
16.008730,0.084998,-29798.725,-100.744,163.150,0.000,45.708,0.000
16.118479,0.109749,-29798.725,-100.744,163.150,0.000,45.708,0.000
16.228676,0.110196,-29798.725,-100.744,163.150,0.000,45.708,0.000
16.325905,0.097229,-29798.725,-100.744,163.150,0.000,45.708,0.000
16.422178,0.096274,-29798.725,-100.744,163.150,0.000,45.708,0.000
16.508911,0.086732,-29798.725,-100.744,163.150,0.000,45.708,0.000
16.612013,0.103102,-29798.725,-100.744,163.150,0.000,45.708,0.000
16.698311,0.086297,-29798.725,-100.744,163.150,0.000,45.708,0.000
16.789116,0.090806,-29798.725,-100.744,163.150,0.000,45.708,0.000
16.868147,0.079031,-29798.725,-100.744,163.150,0.000,45.708,0.000
16.948309,0.080162,-29798.725,-100.744,163.150,0.000,45.708,0.000
17.040405,0.092095,-29798.725,-100.744,163.150,0.000,45.708,0.000
17.137953,0.097547,-29798.725,-100.744,163.150,0.000,45.708,0.000
17.222717,0.084765,-29798.725,-100.744,163.150,0.000,45.708,0.000
17.334442,0.111725,-29798.725,-100.744,163.150,0.000,45.708,0.000
17.442211,0.107769,-29798.725,-100.744,163.150,0.000,45.708,0.000
17.540112,0.097901,-29798.725,-100.744,163.150,0.000,45.708,0.000
17.633537,0.093426,-29798.725,-100.744,163.150,0.000,45.708,0.000
17.720945,0.087407,-29798.725,-100.744,163.150,0.000,45.708,0.000
17.796593,0.075649,-29798.725,-100.744,163.150,0.000,45.708,0.000
17.881643,0.085050,-29798.725,-100.744,163.150,0.000,45.708,0.000
17.976236,0.094594,-29798.725,-100.744,163.150,0.000,45.708,0.000
18.051853,0.075617,-29798.725,-100.744,163.150,0.000,45.708,0.000
18.138172,0.086319,-29798.725,-100.744,163.150,0.000,45.708,0.000
18.215542,0.077369,-29798.725,-100.744,163.150,0.000,45.708,0.000
18.312569,0.097026,-29798.725,-100.744,163.150,0.000,45.708,0.000
18.397243,0.084677,-29798.725,-100.744,163.150,0.000,45.708,0.000
18.519733,0.122489,-29798.725,-100.744,163.150,0.000,45.708,0.000
18.608280,0.088546,-29798.725,-100.744,163.150,0.000,45.708,0.000
18.708927,0.100649,-29798.725,-100.744,163.150,0.000,45.708,0.000
18.878712,0.169784,-29798.725,-100.744,163.150,0.000,45.708,0.000
18.963249,0.084537,-29798.725,-100.744,163.150,0.000,45.708,0.000
19.053375,0.090126,-29798.725,-100.744,163.150,0.000,45.708,0.000
19.147573,0.094198,-29798.725,-100.744,163.150,0.000,45.708,0.000
19.221109,0.073537,-29798.725,-100.744,163.150,0.000,45.708,0.000
