Time,DeltaTime,PosX,PosY,PosZ,Pitch,Yaw,Roll
62.448151,0.050446,-29948.725,-100.744,171.642,0.000,45.708,-0.000
62.503876,0.055726,-29948.725,-100.744,171.642,0.052,45.736,-0.000
62.552773,0.048898,-29948.725,-100.744,171.642,0.052,45.736,-0.000
62.603607,0.050832,-29948.725,-100.744,171.642,0.052,45.736,-0.000
62.673504,0.069897,-29948.725,-100.744,171.642,0.064,45.939,0.000
62.741909,0.068405,-29948.725,-100.744,171.642,0.064,45.939,0.000
62.815247,0.073338,-29948.725,-100.744,171.642,0.034,46.404,0.000
62.878948,0.063703,-29948.725,-100.744,171.642,0.034,46.404,0.000
62.951679,0.072732,-29948.725,-100.744,171.642,0.034,46.404,0.000
63.020016,0.068336,-29948.725,-100.744,171.642,0.084,46.735,0.000
63.084618,0.064600,-29948.725,-100.744,171.642,0.084,46.735,0.000
63.147884,0.063267,-29948.725,-100.744,171.642,0.196,47.022,-0.000
63.215900,0.068017,-29948.725,-100.744,171.642,0.196,47.022,-0.000
63.289444,0.073542,-29948.725,-100.744,171.642,0.196,47.022,-0.000
63.340717,0.051276,-29948.725,-100.744,171.642,0.348,47.261,0.000
63.398247,0.057527,-29948.725,-100.744,171.642,0.348,47.261,0.000
63.449471,0.051224,-29948.725,-100.744,171.642,0.484,47.416,-0.000
63.495747,0.046276,-29948.725,-100.744,171.642,0.484,47.416,-0.000
63.542656,0.046910,-29948.725,-100.744,171.642,0.484,47.416,-0.000
63.594204,0.051547,-29948.725,-100.744,171.642,0.484,47.416,-0.000
63.637638,0.043435,-29948.725,-100.744,171.642,0.622,47.541,-0.000
63.681843,0.044203,-29948.725,-100.744,171.642,0.622,47.541,-0.000
63.725899,0.044058,-29948.725,-100.744,171.642,0.622,47.541,-0.000
63.772320,0.046421,-29948.725,-100.744,171.642,0.761,47.648,0.000
63.816029,0.043709,-29948.725,-100.744,171.642,0.761,47.648,0.000
63.859512,0.043483,-29948.725,-100.744,171.642,0.761,47.648,0.000
63.907593,0.048080,-29948.725,-100.744,171.642,0.761,47.648,0.000
63.948822,0.041230,-29948.725,-100.744,171.642,0.830,47.885,0.000
63.990620,0.041799,-29948.725,-100.744,171.642,0.830,47.885,0.000
64.032990,0.042367,-29948.725,-100.744,171.642,0.830,47.885,0.000
64.080811,0.047826,-29948.725,-100.744,171.642,0.830,47.885,0.000
64.125267,0.044454,-29948.725,-100.744,171.642,0.852,48.205,0.000
64.166954,0.041685,-29948.725,-100.744,171.642,0.852,48.205,0.000
64.212540,0.045585,-29948.725,-100.744,171.642,0.852,48.205,0.000
64.266991,0.054454,-29948.725,-100.744,171.642,0.852,48.205,0.000
64.313377,0.046384,-29948.725,-100.744,171.642,0.919,48.471,0.000
64.354729,0.041353,-29948.725,-100.744,171.642,0.919,48.471,0.000
64.398788,0.044062,-29948.725,-100.744,171.642,0.919,48.471,0.000
64.444168,0.045380,-29948.725,-100.744,171.642,1.007,48.662,0.000
64.486557,0.042388,-29948.725,-100.744,171.642,1.007,48.662,0.000
64.527916,0.041356,-29948.725,-100.744,171.642,1.007,48.662,0.000
64.579063,0.051147,-29948.725,-100.744,171.642,1.007,48.662,0.000
64.624489,0.045426,-29948.725,-100.744,171.642,1.113,48.819,-0.000
64.666451,0.041964,-29948.725,-100.744,171.642,1.113,48.819,-0.000
64.708359,0.041909,-29948.725,-100.744,171.642,1.113,48.819,-0.000
64.758224,0.049869,-29948.725,-100.744,171.642,1.113,48.819,-0.000
64.801338,0.043114,-29948.725,-100.744,171.642,1.302,49.037,0.000
64.842033,0.040692,-29948.725,-100.744,171.642,1.302,49.037,0.000
64.883629,0.041599,-29948.725,-100.744,171.642,1.302,49.037,0.000
64.933403,0.049770,-29948.725,-100.744,171.642,1.302,49.037,0.000
64.977684,0.044279,-29948.725,-100.744,171.642,1.547,49.296,-0.000
65.020653,0.042972,-29948.725,-100.744,171.642,1.547,49.296,-0.000
65.063713,0.043061,-29948.725,-100.744,171.642,1.547,49.296,-0.000
65.112160,0.048448,-29948.725,-100.744,171.642,1.547,49.296,-0.000
65.157120,0.044959,-29948.725,-100.744,171.642,1.694,49.645,-0.000
65.199234,0.042112,-29948.725,-100.744,171.642,1.694,49.645,-0.000
65.242928,0.043695,-29948.725,-100.744,171.642,1.694,49.645,-0.000
65.295998,0.053065,-29948.725,-100.744,171.642,1.694,49.645,-0.000
65.341530,0.045536,-29948.725,-100.744,171.642,1.923,50.012,0.000
65.386292,0.044762,-29948.725,-100.744,171.642,1.923,50.012,0.000
65.428421,0.042125,-29948.725,-100.744,171.642,1.923,50.012,0.000
65.475479,0.047058,-29948.725,-100.744,171.642,1.923,50.012,0.000
65.521049,0.045573,-29948.725,-100.744,171.642,2.177,50.346,0.000
65.564819,0.043767,-29948.725,-100.744,171.642,2.177,50.346,0.000
65.609856,0.045041,-29948.725,-100.744,171.642,2.177,50.346,0.000
65.659935,0.050078,-29948.725,-100.744,171.642,2.177,50.346,0.000
65.703995,0.044061,-29948.725,-100.744,171.642,2.341,50.764,0.000
65.746964,0.042968,-29948.725,-100.744,171.642,2.341,50.764,0.000
65.790329,0.043363,-29948.725,-100.744,171.642,2.341,50.764,0.000
65.835724,0.045399,-29948.725,-100.744,171.642,2.341,50.764,0.000
65.884300,0.048576,-29948.725,-100.744,171.642,2.422,51.209,0.000
65.929527,0.045223,-29948.725,-100.744,171.642,2.422,51.209,0.000
65.973389,0.043860,-29948.725,-100.744,171.642,2.422,51.209,0.000
66.020180,0.046792,-29948.725,-100.744,171.642,2.422,51.209,0.000
66.069290,0.049115,-29948.725,-100.744,171.642,2.422,51.209,0.000
66.112648,0.043357,-29948.725,-100.744,171.642,2.466,51.719,0.000
66.155945,0.043296,-29948.725,-100.744,171.642,2.466,51.719,0.000
66.198006,0.042061,-29948.725,-100.744,171.642,2.466,51.719,0.000
66.247185,0.049179,-29948.725,-100.744,171.642,2.466,51.719,0.000
66.295433,0.048248,-29948.725,-100.744,171.642,2.615,52.155,0.000
66.339218,0.043790,-29948.725,-100.744,171.642,2.615,52.155,0.000
66.380699,0.041479,-29948.725,-100.744,171.642,2.615,52.155,0.000
66.430969,0.050271,-29948.725,-100.744,171.642,2.615,52.155,0.000
66.476097,0.045128,-29948.725,-100.744,171.642,2.693,52.611,-0.000
66.518929,0.042827,-29948.725,-100.744,171.642,2.693,52.611,-0.000
66.561256,0.042332,-29948.725,-100.744,171.642,2.693,52.611,-0.000
66.605362,0.044101,-29948.725,-100.744,171.642,2.693,52.611,-0.000
66.653000,0.047637,-29948.725,-100.744,171.642,2.722,53.095,0.000
66.697723,0.044723,-29948.725,-100.744,171.642,2.722,53.095,0.000
66.741684,0.043962,-29948.725,-100.744,171.642,2.722,53.095,0.000
66.786110,0.044426,-29948.725,-100.744,171.642,2.722,53.095,0.000
66.837227,0.051118,-29948.725,-100.744,171.642,2.722,53.095,0.000
66.885117,0.047890,-29948.725,-100.744,171.642,2.871,53.573,0.000
66.929810,0.044695,-29948.725,-100.744,171.642,2.871,53.573,0.000
66.976997,0.047185,-29948.725,-100.744,171.642,2.871,53.573,0.000
67.040871,0.063874,-29948.725,-100.744,171.642,2.871,53.573,0.000
67.087440,0.046566,-29948.725,-100.744,171.642,3.108,54.047,0.000
67.143990,0.056554,-29948.725,-100.744,171.642,3.108,54.047,0.000
67.188194,0.044202,-29948.725,-100.744,171.642,3.108,54.047,0.000
67.239426,0.051235,-29948.725,-100.744,171.642,3.108,54.047,0.000
67.288391,0.048964,-29948.725,-100.744,171.642,3.395,54.456,0.000
67.332375,0.043979,-29948.725,-100.744,171.642,3.395,54.456,0.000
67.375275,0.042900,-29948.725,-100.744,171.642,3.395,54.456,0.000
67.423729,0.048457,-29948.725,-100.744,171.642,3.395,54.456,0.000
67.470215,0.046486,-29948.725,-100.744,171.642,3.682,54.795,-0.000
67.513397,0.043183,-29948.725,-100.744,171.642,3.682,54.795,-0.000
67.558632,0.045231,-29948.725,-100.744,171.642,3.682,54.795,-0.000
67.601753,0.043121,-29948.725,-100.744,171.642,3.682,54.795,-0.000
67.653168,0.051418,-29948.725,-100.744,171.642,3.682,54.795,-0.000
67.700806,0.047635,-29948.725,-100.744,171.642,3.999,55.142,0.000
67.745781,0.044975,-29948.725,-100.744,171.642,3.999,55.142,0.000
67.791046,0.045266,-29948.725,-100.744,171.642,3.999,55.142,0.000
67.835602,0.044558,-29948.725,-100.744,171.642,3.999,55.142,0.000
67.887329,0.051726,-29948.725,-100.744,171.642,3.999,55.142,0.000
67.932709,0.045377,-29948.725,-100.744,171.642,4.343,55.495,0.000
67.982002,0.049297,-29948.725,-100.744,171.642,4.343,55.495,0.000
68.024529,0.042526,-29948.725,-100.744,171.642,4.343,55.495,0.000
68.074707,0.050180,-29948.725,-100.744,171.642,4.343,55.495,0.000
68.123306,0.048600,-29948.725,-100.744,171.642,4.699,55.831,-0.000
68.169975,0.046671,-29948.725,-100.744,171.642,4.699,55.831,-0.000
68.215881,0.045906,-29948.725,-100.744,171.642,4.699,55.831,-0.000
68.264137,0.048253,-29948.725,-100.744,171.642,4.699,55.831,-0.000
68.318024,0.053883,-29948.725,-100.744,171.642,4.699,55.831,-0.000
68.361938,0.043915,-29948.725,-100.744,171.642,5.075,56.158,0.000
68.407440,0.045506,-29948.725,-100.744,171.642,5.075,56.158,0.000
68.452400,0.044956,-29948.725,-100.744,171.642,5.075,56.158,0.000
68.497452,0.045054,-29948.725,-100.744,171.642,5.075,56.158,0.000
68.546013,0.048559,-29948.725,-100.744,171.642,5.075,56.158,0.000
68.591377,0.045367,-29948.725,-100.744,171.642,5.430,56.447,0.000
68.635803,0.044425,-29948.725,-100.744,171.642,5.430,56.447,0.000
68.680023,0.044219,-29948.725,-100.744,171.642,5.430,56.447,0.000
68.724953,0.044932,-29948.725,-100.744,171.642,5.430,56.447,0.000
68.774597,0.049646,-29948.725,-100.744,171.642,5.430,56.447,0.000
68.821266,0.046670,-29948.725,-100.744,171.642,5.816,56.760,0.000
68.866547,0.045279,-29948.725,-100.744,171.642,5.816,56.760,0.000
