img_ts,send_ts,dt_ms,px_error,w_x,w_y,w_z,v_x,v_y,v_z
1777066494.620761,1777066495.008461,387.700,79.436,0.000,0.000,0.000,49.858,-49.260,48.411
1777066495.009763,1777066495.412180,402.417,77.508,0.000,0.000,0.000,49.805,-48.555,43.102
1777066497.743465,1777066498.127905,384.441,200.456,0.000,0.000,0.000,-0.063,-49.277,46.551
1777066498.129244,1777066498.507453,378.209,201.397,0.000,0.000,0.000,24.766,-49.639,48.275
1777066498.508974,1777066498.907743,398.769,204.838,0.000,0.000,0.000,-5.438,-49.819,49.138
1777066498.909192,1777066499.282777,373.585,203.855,0.000,0.000,0.000,21.682,-46.574,7.373
1777066499.284080,1777066499.656598,372.518,189.388,0.000,0.000,0.000,35.667,-48.286,28.608
1777066499.657761,1777066500.052629,394.868,174.148,0.000,0.000,0.000,-7.084,-44.761,39.178
1777066500.053905,1777066500.456655,402.750,155.948,0.000,0.000,0.000,-3.542,-39.444,8.187
1777066500.854010,1777066501.233774,379.764,152.686,0.000,0.000,0.000,-1.771,-44.722,29.094
1777066501.234817,1777066501.614551,379.734,91.281,0.000,0.000,0.000,-0.885,-46.000,36.493
1777066501.615649,1777066501.985659,370.009,85.743,0.000,0.000,0.000,-0.443,-47.974,43.245
1777066501.987029,1777066502.367446,380.417,78.713,0.000,0.000,0.000,-0.221,-47.750,46.087
1777066502.368765,1777066502.754562,385.797,72.710,0.000,0.000,0.000,-0.111,-48.610,44.474
1777066502.755748,1777066503.134622,378.874,71.861,0.000,0.000,0.000,-0.055,-31.422,41.861
1777066503.135769,1777066503.522073,386.304,66.120,0.000,0.000,0.000,-0.028,-21.092,33.597
1777066503.523518,1777066503.921723,398.205,65.000,0.000,0.000,0.000,-24.579,13.960,34.324
1777066503.923186,1777066504.293902,370.717,64.825,0.000,0.000,0.000,-33.895,6.933,28.948
1777066504.295993,1777066504.682730,386.738,39.443,0.000,0.000,0.000,-38.622,-0.748,23.746
1777066504.683972,1777066505.060104,376.132,28.894,0.000,0.000,0.000,-42.856,11.583,17.681
1777066505.062229,1777066505.440269,378.040,27.937,0.000,0.000,0.000,-44.460,16.092,10.163
1777066505.441741,1777066505.822106,380.364,22.108,0.000,0.000,0.000,-43.323,16.691,5.247
1777066505.823291,1777066506.208368,385.078,19.714,0.000,0.000,0.000,-43.548,11.129,5.218
1777066506.209465,1777066506.588116,378.651,17.456,0.000,0.000,0.000,-44.334,16.008,8.263
1777066506.589206,1777066506.983445,394.239,19.247,0.000,0.000,0.000,-47.054,27.055,-19.368
1777066506.984629,1777066507.375033,390.404,20.850,0.000,0.000,0.000,-48.322,36.275,-27.898
1777066507.376345,1777066507.769993,393.648,20.614,0.000,0.000,0.000,-48.843,38.855,-36.688
1777066507.772722,1777066508.174571,401.848,21.636,0.000,0.000,0.000,-47.989,41.294,-37.175
1777066508.175838,1777066508.555820,379.982,25.641,0.000,0.000,0.000,-48.951,45.358,-43.498
1777066508.557219,1777066508.973026,415.807,28.604,0.000,0.000,0.000,-49.194,47.575,-46.489
1777066508.974822,1777066509.363877,389.055,33.947,0.000,0.000,0.000,-49.594,48.744,-48.203
1777066509.365069,1777066509.765309,400.240,41.810,0.000,0.000,0.000,-49.786,49.370,-49.102
1777066510.170266,1777066510.568080,397.814,63.144,0.000,0.000,0.000,-47.225,46.840,-17.820
1777066510.570375,1777066510.968657,398.282,74.454,0.000,0.000,0.000,-42.760,48.420,-33.910
1777066510.971123,1777066511.375994,404.871,78.299,0.000,0.000,0.000,3.336,49.209,-41.930
1777066511.377357,1777066511.789857,412.500,78.570,0.000,0.000,0.000,26.553,41.663,-43.140
1777066511.791582,1777066512.183349,391.766,85.558,0.000,0.000,0.000,38.277,45.829,-46.450
1777066512.184627,1777066512.568193,383.565,87.207,0.000,0.000,0.000,19.138,47.914,-46.386
1777066512.569612,1777066512.961228,391.616,97.904,0.000,0.000,0.000,9.569,48.957,-48.193
1777066513.362379,1777066513.749341,386.962,108.524,0.000,0.000,0.000,4.785,46.064,-42.902
1777066513.751000,1777066514.153506,402.506,87.804,0.000,0.000,0.000,2.392,34.315,-30.748
1777066514.154793,1777066514.548851,394.058,89.143,0.000,0.000,0.000,1.196,27.762,-35.754
1777066514.550422,1777066514.939553,389.131,79.455,0.000,0.000,0.000,25.597,10.285,-24.925
1777066514.941432,1777066515.356673,415.241,75.974,0.000,0.000,0.000,37.754,-7.425,-28.823
1777066515.358090,1777066515.751878,393.787,76.361,0.000,0.000,0.000,43.852,-3.536,-2.951
1777066515.753346,1777066516.150562,397.216,69.726,0.000,0.000,0.000,46.720,6.696,-8.436
1777066516.152134,1777066516.544539,392.405,65.022,0.000,0.000,0.000,47.870,4.700,4.472
1777066516.545898,1777066516.943249,397.351,52.603,0.000,0.000,0.000,48.818,-10.710,-2.227
1777066516.944685,1777066517.329033,384.348,38.855,0.000,0.000,0.000,49.409,-27.785,14.546
1777066517.330455,1777066517.728315,397.860,47.063,0.000,0.000,0.000,49.705,-31.586,32.046
1777066517.729607,1777066518.126278,396.671,49.546,0.000,0.000,0.000,49.804,-38.994,36.035
1777066518.127456,1777066518.499291,371.835,60.079,0.000,0.000,0.000,49.902,-44.497,42.541
1777066518.500650,1777066518.904959,404.309,60.733,0.000,0.000,0.000,49.950,-46.308,31.813
1777066518.906257,1777066519.296966,390.709,64.156,0.000,0.000,0.000,49.975,-47.814,37.568
1777066519.298183,1777066519.686396,388.213,69.129,0.000,0.000,0.000,49.987,-48.725,43.775
1777066519.687577,1777066520.083954,396.378,71.831,0.000,0.000,0.000,49.980,-49.257,45.824
1777066521.258055,1777066521.637989,379.934,269.865,0.000,0.000,0.000,-0.009,0.371,-2.087
1777066521.639635,1777066522.023108,383.473,276.427,0.000,0.000,0.000,24.995,-24.814,5.324
1777066522.024290,1777066522.420214,395.924,268.023,0.000,0.000,0.000,33.710,-37.400,27.549
1777066522.421541,1777066522.818739,397.197,266.418,0.000,0.000,0.000,41.450,-43.650,-4.923
1777066522.820176,1777066523.203447,383.272,263.294,0.000,0.000,0.000,45.613,-46.224,-23.000
1777066523.204585,1777066523.588982,384.397,266.091,0.000,0.000,0.000,47.699,-48.112,13.229
1777066523.590453,1777066523.979343,388.890,265.802,0.000,0.000,0.000,39.066,-49.054,23.040
1777066523.982936,1777066524.367793,384.858,110.520,0.000,0.000,0.000,40.757,-42.818,1.690
1777066524.764840,1777066525.144331,379.491,75.176,0.000,0.000,0.000,-2.463,-24.383,18.235
1777066525.145514,1777066525.530133,384.619,66.423,0.000,0.000,0.000,-23.339,-33.176,29.917
1777066525.531689,1777066525.918633,386.944,60.766,0.000,0.000,0.000,-11.669,-41.562,39.185
1777066525.919908,1777066526.305698,385.790,56.313,0.000,0.000,0.000,-5.835,-31.103,10.081
1777066526.307080,1777066526.694759,387.679,53.605,0.000,0.000,0.000,-2.917,-24.424,20.898
1777066526.696646,1777066527.096426,399.780,50.937,0.000,0.000,0.000,-1.459,-22.823,24.997
1777066527.098156,1777066527.486580,388.424,40.973,0.000,0.000,0.000,-0.729,-12.082,28.341
1777066527.488096,1777066527.869126,381.030,36.717,0.000,0.000,0.000,-0.365,-13.248,24.500
1777066527.872725,1777066528.271720,398.995,36.268,0.000,0.000,0.000,-0.182,-13.915,24.289
1777066528.272998,1777066528.671348,398.350,17.513,0.000,0.000,0.000,-17.890,-10.303,19.915
1777066528.672654,1777066529.074743,402.089,16.832,0.000,0.000,0.000,-28.173,-3.596,19.332
1777066529.076763,1777066529.461608,384.845,15.759,0.000,0.000,0.000,-33.863,3.131,16.844
1777066529.463027,1777066529.843252,380.225,11.988,0.000,0.000,0.000,-36.342,-0.066,19.145
1777066529.844990,1777066530.238112,393.122,11.356,0.000,0.000,0.000,-27.456,-0.014,12.883
1777066530.239507,1777066530.676151,436.644,10.514,0.000,0.000,0.000,-29.422,-0.174,11.683
1777066530.677538,1777066531.113965,436.426,10.240,0.000,0.000,0.000,-33.432,-5.066,8.068
1777066531.115583,1777066531.518197,402.614,9.356,0.000,0.000,0.000,-32.419,-0.092,7.585
1777066531.520130,1777066531.905023,384.893,9.736,0.000,0.000,0.000,-37.640,-6.487,7.577
1777066531.906475,1777066532.299607,393.132,9.999,0.000,0.000,0.000,-40.959,3.111,6.591
1777066532.302669,1777066532.699939,397.270,11.012,0.000,0.000,0.000,-44.437,11.516,3.856
1777066532.701338,1777066533.094781,393.443,11.063,0.000,0.000,0.000,-42.361,11.302,5.127
1777066533.096070,1777066533.489256,393.187,10.805,0.000,0.000,0.000,-37.957,12.768,5.939
1777066533.490849,1777066533.878073,387.224,11.096,0.000,0.000,0.000,-40.823,17.133,3.414
1777066533.879493,1777066534.272258,392.765,12.173,0.000,0.000,0.000,-42.394,21.148,-2.409
1777066534.273818,1777066534.677856,404.038,12.680,0.000,0.000,0.000,-41.335,23.550,-6.945
1777066534.679399,1777066535.073536,394.137,14.048,0.000,0.000,0.000,-44.128,33.157,-22.407
1777066535.075084,1777066535.478104,403.020,17.502,0.000,0.000,0.000,-46.900,41.382,-33.264
1777066535.480044,1777066535.888312,408.268,21.477,0.000,0.000,0.000,-48.425,45.600,-40.551
1777066535.890046,1777066536.292805,402.760,30.929,0.000,0.000,0.000,-49.167,47.800,-45.275
1777066536.294381,1777066536.683853,389.472,40.374,0.000,0.000,0.000,-49.582,48.900,-47.637
1777066536.685719,1777066537.097060,411.340,40.358,0.000,0.000,0.000,-43.169,36.952,-16.526
1777066537.098400,1777066537.504615,406.214,44.590,0.000,0.000,0.000,-46.349,43.459,-31.791
1777066537.505766,1777066537.899526,393.760,44.768,0.000,0.000,0.000,-44.627,39.205,-6.158
1777066538.298965,1777066538.675964,376.999,66.491,0.000,0.000,0.000,-43.394,38.725,6.536
1777066539.062315,1777066539.464457,402.141,98.382,0.000,0.000,0.000,-44.665,44.351,13.881
1777066539.465722,1777066539.849812,384.089,99.187,0.000,0.000,0.000,2.666,42.803,-17.826
1777066539.851232,1777066540.239627,388.394,96.098,0.000,0.000,0.000,26.329,46.401,-33.658
1777066541.008927,1777066541.391582,382.656,213.504,0.000,0.000,0.000,38.164,48.187,-41.825
1777066541.393024,1777066541.771702,378.677,215.173,0.000,0.000,0.000,19.082,48.099,-42.079
1777066541.782415,1777066542.162970,380.555,199.482,0.000,0.000,0.000,9.541,48.072,-45.827
1777066542.165361,1777066542.544558,379.198,203.390,0.000,0.000,0.000,4.771,49.006,-45.326
1777066543.330685,1777066543.718125,387.441,4474.701,0.000,0.000,0.000,2.385,33.603,-35.291
1777066543.719568,1777066544.106403,386.835,4469.525,0.000,0.000,0.000,1.193,21.648,-32.633
1777066544.107949,1777066544.502164,394.216,4372.791,0.000,0.000,0.000,25.590,-1.707,-34.857
1777066544.503771,1777066544.890740,386.969,4351.574,0.000,0.000,0.000,36.774,-5.764,-24.470
1777066544.892899,1777066545.271572,378.673,4342.630,0.000,0.000,0.000,40.938,-9.326,-20.157
1777066545.273104,1777066545.664508,391.404,4340.893,0.000,0.000,0.000,43.150,-7.517,-16.099
1777066545.666060,1777066546.053938,387.878,4335.340,0.000,0.000,0.000,44.092,-7.085,-21.535
1777066546.055265,1777066546.443905,388.640,4336.304,0.000,0.000,0.000,47.046,-17.654,-21.682
1777066546.445034,1777066546.835223,390.190,4306.200,0.000,0.000,0.000,48.523,-29.402,0.679
1777066546.836425,1777066547.226071,389.646,35.025,0.000,0.000,0.000,49.261,-38.500,-5.692
1777066547.227483,1777066547.620695,393.213,36.538,0.000,0.000,0.000,49.539,-35.702,7.885
1777066547.621907,1777066548.009670,387.763,41.820,0.000,0.000,0.000,49.770,-40.466,28.424
1777066548.011034,1777066548.403416,392.383,43.312,0.000,0.000,0.000,49.884,-41.790,31.669
1777066548.405785,1777066548.784566,378.781,50.899,0.000,0.000,0.000,49.942,-45.754,40.464
1777066548.786047,1777066549.190236,404.188,65.242,0.000,0.000,0.000,49.971,-47.877,44.821
1777066549.191533,1777066549.586105,394.572,72.327,0.000,0.000,0.000,49.985,-48.933,47.371
1777066549.971861,1777066550.353730,381.869,98.262,0.000,0.000,0.000,49.993,-49.466,48.685
1777066550.747022,1777066551.125396,378.374,781.465,0.000,0.000,0.000,49.996,-49.733,49.343
1777066551.521543,1777066551.928239,406.696,935.857,0.000,0.000,0.000,12.653,-49.866,49.671
1777066551.929766,1777066552.317276,387.511,936.318,0.000,0.000,0.000,-18.616,-48.936,49.834
1777066552.318652,1777066552.699351,380.699,932.744,0.000,0.000,0.000,-31.704,-49.413,49.913
1777066552.700928,1777066553.084834,383.906,920.662,0.000,0.000,0.000,-15.852,-49.082,49.657
1777066553.086248,1777066553.472197,385.949,914.898,0.000,0.000,0.000,-7.926,-48.126,45.154
1777066553.473287,1777066553.874219,400.932,896.197,0.000,0.000,0.000,-3.963,-35.464,29.650
1777066553.875654,1777066554.265205,389.551,882.845,0.000,0.000,0.000,-1.982,-24.501,22.697
1777066554.266438,1777066554.653211,386.773,203.274,0.000,0.000,0.000,-0.991,-19.374,21.412
1777066554.654747,1777066555.036757,382.010,189.221,0.000,0.000,0.000,-21.075,-10.518,17.966
1777066555.039200,1777066555.420496,381.296,34.289,0.000,0.000,0.000,-29.162,3.515,16.562
1777066555.422301,1777066555.807432,385.131,26.628,0.000,0.000,0.000,-38.453,6.422,12.881
1777066555.808546,1777066556.190498,381.953,21.731,0.000,0.000,0.000,-42.046,16.827,15.951
1777066556.192239,1777066556.576984,384.745,16.813,0.000,0.000,0.000,-39.744,16.610,14.508
1777066556.578369,1777066556.967126,388.757,16.224,0.000,0.000,0.000,-44.773,22.501,-3.295
1777066556.968339,1777066557.341729,373.389,15.458,0.000,0.000,0.000,-46.321,27.607,-9.141
1777066557.342931,1777066557.734780,391.849,17.970,0.000,0.000,0.000,-48.098,31.148,-13.330
1777066557.737047,1777066558.128433,391.386,20.137,0.000,0.000,0.000,-48.884,37.502,-19.078
1777066558.129730,1777066558.512404,382.674,22.740,0.000,0.000,0.000,-49.398,40.176,-23.952
1777066558.513961,1777066558.882219,368.258,24.750,0.000,0.000,0.000,-49.377,43.654,-30.337
1777066558.884390,1777066559.268508,384.118,28.142,0.000,0.000,0.000,-49.616,46.279,-39.367
1777066559.270360,1777066559.654145,383.785,30.699,0.000,0.000,0.000,-49.724,47.924,-42.383
1777066559.656077,1777066560.036426,380.348,33.801,0.000,0.000,0.000,-49.505,48.848,-46.005
1777066560.037762,1777066560.446570,408.809,38.919,0.000,0.000,0.000,-49.733,49.418,-45.338
1777066560.859313,1777066561.231037,371.724,123.202,0.000,0.000,0.000,0.024,49.709,-47.669
1777066561.233061,1777066561.620316,387.256,136.541,0.000,0.000,0.000,25.012,49.855,-48.834
1777066561.621540,1777066562.019053,397.513,137.317,0.000,0.000,0.000,-11.964,49.835,-6.379
1777066562.417207,1777066562.811163,393.956,182.101,0.000,0.000,0.000,19.018,49.918,-28.161
1777066562.812688,1777066563.189857,377.170,190.619,0.000,0.000,0.000,9.509,49.959,-38.936
1777066563.191810,1777066563.601324,409.514,187.544,0.000,0.000,0.000,4.755,33.456,-33.931
1777066563.602847,1777066563.993574,390.728,190.485,0.000,0.000,0.000,2.377,41.040,-32.773
1777066563.995374,1777066564.387423,392.048,188.717,0.000,0.000,0.000,1.189,40.619,-33.075
1777066564.388703,1777066564.784112,395.410,123.994,0.000,0.000,0.000,0.594,43.144,-41.010
1777066564.785288,1777066565.168299,383.011,110.258,0.000,0.000,0.000,25.273,32.097,-29.355
1777066565.169642,1777066565.565480,395.838,96.281,0.000,0.000,0.000,37.459,11.952,-18.602
1777066565.567795,1777066565.945131,377.336,96.964,0.000,0.000,0.000,43.725,-1.964,-12.547
1777066565.946500,1777066566.329783,383.284,66.601,0.000,0.000,0.000,46.863,-8.257,18.187
1777066566.331017,1777066566.717436,386.419,61.244,0.000,0.000,0.000,48.431,-21.666,30.911
1777066567.101606,1777066567.476657,375.051,119.227,0.000,0.000,0.000,49.203,-25.117,19.814
1777066567.478390,1777066567.852510,374.120,130.275,0.000,0.000,0.000,49.601,-37.558,32.167
1777066567.853985,1777066568.235000,381.016,127.462,0.000,0.000,0.000,47.387,-31.819,15.221
1777066568.236266,1777066568.636026,399.761,122.908,0.000,0.000,0.000,48.379,-33.791,16.079
1777066568.637475,1777066569.023770,386.296,126.729,0.000,0.000,0.000,49.189,-41.883,18.340
1777066569.025357,1777066569.409068,383.711,129.294,0.000,0.000,0.000,49.592,-45.291,-4.336
1777066569.410610,1777066569.797123,386.513,134.560,0.000,0.000,0.000,49.796,-47.641,-6.516
1777066570.183258,1777066570.575543,392.286,185.637,0.000,0.000,0.000,49.898,-48.811,21.404
1777066570.576627,1777066570.969196,392.569,119.339,0.000,0.000,0.000,47.639,-43.021,-1.289
1777066570.970633,1777066571.343516,372.883,118.418,0.000,0.000,0.000,48.603,-44.179,-19.753
1777066571.344661,1777066571.744787,400.126,118.482,0.000,0.000,0.000,49.301,-47.089,15.117
1777066571.746363,1777066572.143995,397.631,127.005,0.000,0.000,0.000,49.084,-48.545,32.558
1777066572.145304,1777066572.521788,376.484,133.432,0.000,0.000,0.000,49.542,-49.247,-8.527
1777066572.524050,1777066572.912396,388.346,133.777,0.000,0.000,0.000,-0.207,0.377,-23.151
1777066572.913510,1777066573.300054,386.544,136.082,0.000,0.000,0.000,-18.397,-24.806,13.424
1777066573.301191,1777066573.674603,373.413,134.294,0.000,0.000,0.000,-33.741,-37.401,31.712
1777066573.676274,1777066574.074620,398.346,81.023,0.000,0.000,0.000,-16.870,-43.697,40.759
1777066574.077013,1777066574.466924,389.911,74.450,0.000,0.000,0.000,-8.435,-36.968,35.711
1777066574.468131,1777066574.854155,386.024,77.517,0.000,0.000,0.000,-4.218,-43.361,42.768
1777066574.855303,1777066575.236612,381.309,76.744,0.000,0.000,0.000,-2.109,-41.968,45.073
1777066575.237998,1777066575.614225,376.227,60.256,0.000,0.000,0.000,-1.054,-40.881,44.173
1777066575.615644,1777066575.996978,381.334,53.906,0.000,0.000,0.000,-25.102,-44.904,45.897
1777066575.998107,1777066576.378763,380.657,47.273,0.000,0.000,0.000,-36.928,-14.642,43.583
1777066576.379936,1777066576.761115,381.179,40.098,0.000,0.000,0.000,-34.358,-9.359,31.329
1777066576.762320,1777066577.144578,382.258,33.792,0.000,0.000,0.000,-38.613,-9.502,27.319
1777066577.145926,1777066577.537191,391.265,26.866,0.000,0.000,0.000,-38.861,-12.836,25.709
1777066577.538466,1777066577.919820,381.354,22.337,0.000,0.000,0.000,-39.963,-5.486,23.672
1777066577.920967,1777066578.301199,380.232,21.595,0.000,0.000,0.000,-35.543,4.305,14.949
1777066578.302911,1777066578.694503,391.592,17.628,0.000,0.000,0.000,-36.105,6.650,11.602
1777066578.695980,1777066579.082801,386.821,16.395,0.000,0.000,0.000,-38.473,14.090,12.047
1777066579.084176,1777066579.477167,392.991,15.634,0.000,0.000,0.000,-41.997,18.221,1.683
1777066579.478359,1777066579.863226,384.867,13.104,0.000,0.000,0.000,-40.978,22.140,2.921
1777066579.864312,1777066580.232658,368.346,13.967,0.000,0.000,0.000,-45.286,34.385,-17.275
1777066580.234055,1777066580.622993,388.938,15.187,0.000,0.000,0.000,-46.261,36.736,-13.263
1777066580.625264,1777066581.018243,392.979,14.736,0.000,0.000,0.000,-40.516,26.317,-1.538
1777066581.019352,1777066581.405646,386.294,21.154,0.000,0.000,0.000,-45.255,38.146,-25.757
1777066581.407103,1777066581.803694,396.591,23.336,0.000,0.000,0.000,-47.335,43.292,-31.340
1777066581.805440,1777066582.204319,398.878,25.174,0.000,0.000,0.000,-47.588,43.320,-36.839
1777066582.206564,1777066582.589465,382.901,31.580,0.000,0.000,0.000,-48.739,46.658,-43.405
1777066582.590908,1777066582.980536,389.628,36.107,0.000,0.000,0.000,-49.289,48.312,-46.477
1777066582.982059,1777066583.366564,384.505,44.705,0.000,0.000,0.000,-49.626,49.156,-48.236
1777066583.367730,1777066583.750404,382.673,53.933,0.000,0.000,0.000,-48.938,49.578,-49.117
,,,,,, 
