send_ts,repo_error,px_error_x, px_error_y,unit_vec_x, unit_vec_y, unit_vec_z,rot_error_x, rot_error_y, rot_error_z,w_x,w_y,w_z,v_x,v_y,v_z
1789128047.243282,2.064,0.997,0.013,0.071,2.965,-0.834,-1.839,0.000,0.000,-0.459,10.149,0.000,0.000
1789128047.783323,3.639,0.997,-0.009,0.082,2.243,-1.002,-1.379,0.000,-0.250,-0.344,17.378,0.000,0.000
1789128048.315408,0.000,-nan,-nan,-nan,0.437,-1.870,-0.756,0.000,-0.466,0.000,0.000,0.000,0.000
1789128048.987066,1.186,1.000,-0.009,0.002,3.217,0.100,-1.265,0.000,0.000,-0.316,5.900,0.000,0.000
1789128049.531943,2.856,0.999,-0.035,0.022,2.174,0.408,-0.185,0.000,0.000,0.000,13.894,0.000,0.000
1789128050.190309,4.523,0.994,-0.041,0.103,2.449,-1.110,-1.117,0.000,-0.277,-0.279,21.077,0.000,0.000
1789128050.720504,6.626,0.995,-0.050,0.082,0.883,-0.302,0.790,0.000,0.000,0.000,28.905,0.000,0.000
1789128051.247399,3.335,0.996,-0.047,0.074,3.479,-0.086,-0.628,0.000,0.000,0.000,16.024,0.000,0.000
1789128051.782015,8.737,0.985,-0.151,0.080,3.309,-0.196,-0.305,0.000,0.000,0.000,34.834,-6.565,0.000
1789128052.401272,3.827,0.990,-0.066,0.121,-0.169,-0.601,1.871,0.000,0.000,0.466,18.093,0.000,0.000
1789128052.950139,3.387,0.990,0.006,0.141,-0.455,-1.013,1.346,0.000,-0.253,0.336,16.167,0.000,0.000
1789128053.483497,3.394,0.988,0.034,0.149,-0.186,-1.094,0.524,0.000,-0.273,0.000,16.168,0.000,0.000
1789128054.132428,0.000,-nan,-nan,-nan,0.918,-1.176,-0.472,0.000,-0.294,0.000,0.000,0.000,0.000
1789128054.641410,7.040,0.996,0.069,0.063,-0.903,0.368,0.133,0.000,0.000,0.000,30.246,0.000,0.000
1789128055.223423,4.618,0.996,0.045,0.080,0.718,-0.266,-0.934,0.000,0.000,0.000,21.498,0.000,0.000
1789128055.735307,0.000,-nan,-nan,-nan,-0.341,-0.414,-0.176,0.000,0.000,0.000,0.000,0.000,0.000
1789128056.372069,6.378,0.997,-0.046,-0.069,2.445,0.599,-1.396,0.000,0.000,-0.348,28.096,0.000,0.000
