send_ts,repo_error,px_error_x, px_error_y,unit_vec_x, unit_vec_y, unit_vec_z,rot_error_x, rot_error_y, rot_error_z,w_x,w_y,w_z,v_x,v_y,v_z
1790331653.510209,11.082,0.914,-0.264,0.307,-2.453,5.926,-18.475,0.000,1.440,-3.638,38.355,-14.249,16.370
1790331653.690450,5.988,0.945,-0.089,0.313,-4.100,5.930,-16.236,0.000,1.441,-3.353,25.627,0.000,9.275
1790331654.384613,0.000,-nan,-nan,-nan,-4.557,5.984,-16.855,0.000,1.453,-3.436,0.000,0.000,0.000
1790331654.716752,0.000,-nan,-nan,-nan,-3.445,6.004,-17.116,0.000,1.458,-3.470,0.000,0.000,0.000
1790331655.066483,9.952,0.976,-0.079,0.204,-3.139,5.990,-15.601,0.000,1.454,-3.264,37.461,0.000,9.990
1790331655.375885,5.445,0.965,0.005,0.261,-3.287,4.166,-11.250,0.000,1.027,-2.549,24.098,0.000,7.063
1790331655.706222,4.801,0.958,0.017,0.285,-2.387,3.320,-10.629,0.000,0.822,-2.432,21.511,0.000,6.800
1790331656.022972,3.736,0.951,0.020,0.310,-1.992,2.666,-9.469,0.000,0.662,-2.205,17.046,0.000,5.764
1790331656.349182,0.000,-nan,-nan,-nan,-1.717,2.124,-9.293,0.000,0.529,-2.169,0.000,0.000,0.000
1790331657.042698,8.250,0.995,-0.026,0.098,-1.255,3.473,-8.659,0.000,0.860,-2.039,33.772,0.000,0.000
1790331657.369504,0.000,-nan,-nan,-nan,-2.147,2.271,-7.303,0.000,0.565,-1.749,0.000,0.000,0.000
1790331657.704549,7.659,0.996,-0.019,0.089,-0.708,3.084,-7.232,0.000,0.765,-1.733,32.134,0.000,0.000
1790331658.038989,8.388,0.981,-0.079,0.177,-0.130,2.447,-6.828,0.000,0.609,-1.644,33.834,0.000,7.371
1790331658.377623,5.452,0.975,-0.027,0.222,-0.845,1.462,-4.813,0.000,0.365,-1.180,24.320,0.000,6.031
1790331659.038645,4.929,0.969,-0.009,0.248,-0.509,1.099,-4.364,0.000,0.275,-1.074,22.209,0.000,6.086
1790331659.368209,0.000,-nan,-nan,-nan,-0.052,0.528,-3.031,0.000,0.000,-0.752,0.000,0.000,0.000
1790331659.701004,7.042,0.997,0.015,0.076,-0.073,1.689,-3.569,0.000,0.421,-0.883,30.284,0.000,0.000
1790331660.045024,6.043,0.994,0.002,0.109,0.189,1.459,-2.985,0.000,0.364,-0.741,26.879,0.000,0.000
1790331660.374960,6.252,0.988,-0.026,0.154,0.380,0.962,-3.123,0.000,0.000,-0.774,27.469,0.000,0.000
1790331660.707788,4.908,0.984,-0.008,0.179,0.111,0.750,-2.209,0.000,0.000,-0.550,22.427,0.000,0.000
1790331661.369976,4.929,0.980,-0.004,0.200,0.402,0.304,-2.549,0.000,0.000,-0.634,22.430,0.000,0.000
1790331661.706229,4.885,0.971,-0.025,0.236,0.156,0.100,-1.556,0.000,0.000,-0.388,22.095,0.000,5.733
1790331662.037184,0.000,-nan,-nan,-nan,-0.052,-0.150,-0.873,0.000,0.000,0.000,0.000,0.000,0.000
1790331662.368715,5.659,0.999,-0.016,0.051,0.594,1.129,-2.068,0.000,0.282,-0.515,25.588,0.000,0.000
1790331662.717295,7.023,0.992,-0.018,0.125,0.230,0.759,-1.101,0.000,0.000,-0.275,30.112,0.000,0.000
1790331663.371749,5.545,0.988,-0.002,0.157,0.501,0.708,-0.853,0.000,0.000,0.000,24.937,0.000,0.000
1790331663.702950,0.000,-nan,-nan,-nan,0.424,0.176,-0.833,0.000,0.000,0.000,0.000,0.000,0.000
1790331664.034975,0.000,-nan,-nan,-nan,0.215,0.874,-1.110,0.000,0.000,-0.277,0.000,0.000,0.000
1790331664.383272,4.567,0.998,0.048,0.050,0.102,1.062,-0.660,0.000,0.265,0.000,21.323,0.000,0.000
1790331665.039482,3.592,0.995,0.063,0.075,0.493,0.902,-1.115,0.000,0.000,-0.279,17.151,0.000,0.000
