send_ts,repo_error,px_error_x, px_error_y,unit_vec_x, unit_vec_y, unit_vec_z,rot_error_x, rot_error_y, rot_error_z,w_x,w_y,w_z,v_x,v_y,v_z
1790172397.373971,7.137,0.989,-0.120,0.091,1.311,-7.103,-8.539,0.000,-1.705,-2.014,30.395,0.000,0.000
1790172397.458935,5.307,0.980,-0.155,0.123,0.675,-7.343,-7.955,0.000,-1.757,-1.890,23.894,0.000,0.000
1790172397.908663,0.000,-nan,-nan,-nan,1.451,-8.134,-8.008,0.000,-1.928,-1.902,0.000,0.000,0.000
1790172398.140837,4.044,1.000,-0.008,0.021,0.103,-6.039,-7.845,0.000,-1.465,-1.866,19.183,0.000,0.000
1790172398.545115,4.309,0.999,-0.026,0.048,0.599,-5.947,-7.418,0.000,-1.444,-1.774,20.278,0.000,0.000
1790172398.956818,4.535,0.997,-0.039,0.062,0.460,-4.874,-6.971,0.000,-1.195,-1.675,21.188,0.000,0.000
1790172399.390441,5.450,0.995,-0.049,0.092,0.388,-4.228,-5.332,0.000,-1.042,-1.302,24.726,0.000,0.000
1790172399.917710,0.000,-nan,-nan,-nan,-1.731,-4.239,-3.461,0.000,-1.044,-0.857,0.000,0.000,0.000
1790172400.277706,9.270,0.990,-0.078,0.119,-0.382,-3.135,-3.604,0.000,-0.777,-0.891,36.236,0.000,5.512
1790172400.727794,6.021,0.985,-0.073,0.158,0.069,-3.126,-2.890,0.000,-0.775,-0.717,26.601,0.000,0.000
1790172401.163194,4.976,0.983,-0.017,0.182,0.100,-3.108,-2.481,0.000,-0.771,-0.617,22.678,0.000,0.000
1790172401.584599,4.923,0.980,-0.003,0.200,0.216,-2.786,-2.904,0.000,-0.692,-0.721,22.408,0.000,0.000
1790172402.124780,3.398,0.976,0.021,0.217,0.267,-2.577,-2.944,0.000,-0.641,-0.731,15.997,0.000,0.000
1790172402.496855,4.605,0.972,0.040,0.231,0.205,-2.332,-1.958,0.000,-0.580,-0.488,21.000,0.000,5.299
1790172402.962097,4.907,0.964,0.106,0.244,0.235,-2.138,-1.631,0.000,-0.532,-0.407,22.035,0.000,5.949
1790172403.430462,3.222,0.962,0.112,0.249,0.059,-1.858,-2.028,0.000,-0.463,-0.505,15.021,0.000,0.000
1790172403.876682,2.855,0.961,0.093,0.261,0.130,-1.587,-1.610,0.000,-0.396,-0.402,13.383,0.000,0.000
1790172404.190868,0.000,-nan,-nan,-nan,0.106,-1.426,-1.823,0.000,-0.356,-0.454,0.000,0.000,0.000
1790172404.523406,6.282,0.999,-0.001,0.050,0.549,0.344,-1.974,0.000,0.000,-0.492,27.813,0.000,0.000
1790172404.870692,7.353,0.991,-0.015,0.130,0.381,-0.153,-1.270,0.000,0.000,-0.317,31.121,0.000,0.000
1790172405.324595,0.000,-nan,-nan,-nan,0.429,-0.411,-1.331,0.000,0.000,-0.332,0.000,0.000,0.000
1790172405.827429,7.932,0.996,-0.033,0.087,0.204,0.359,-1.518,0.000,0.000,-0.379,32.915,0.000,0.000
1790172406.238371,0.000,-nan,-nan,-nan,0.106,-0.398,-1.189,0.000,0.000,-0.297,0.000,0.000,0.000
1790172406.672831,6.265,0.997,0.041,0.070,0.287,0.300,-1.383,0.000,0.000,-0.345,27.709,0.000,0.000
1790172407.109142,5.051,0.993,0.014,0.115,0.544,-0.158,-1.729,0.000,0.000,-0.431,23.174,0.000,0.000
1790172407.544593,0.000,-nan,-nan,-nan,0.157,-0.213,-0.583,0.000,0.000,0.000,0.000,0.000,0.000
1790172408.072234,0.000,-nan,-nan,-nan,0.601,0.265,-0.792,0.000,0.000,0.000,0.000,0.000,0.000
1790172408.454895,5.328,0.998,0.026,0.052,0.312,0.258,-0.616,0.000,0.000,0.000,24.340,0.000,0.000
1790172408.936025,0.000,-nan,-nan,-nan,0.520,-0.408,-1.218,0.000,0.000,-0.304,0.000,0.000,0.000
1790172409.296975,0.000,-nan,-nan,-nan,0.121,-0.181,-1.165,0.000,0.000,-0.291,0.000,0.000,0.000
