send_ts,repo_error,px_error_x, px_error_y,unit_vec_x, unit_vec_y, unit_vec_z,rot_error_x, rot_error_y, rot_error_z,w_x,w_y,w_z,v_x,v_y,v_z
1790332371.450854,10.786,0.981,0.062,0.183,-3.658,7.574,-12.623,0.000,1.808,-2.794,39.250,0.000,9.743
1790332371.702428,0.000,-nan,-nan,-nan,-3.920,7.286,-13.704,0.000,1.745,-2.975,0.000,0.000,0.000
1790332372.076419,0.000,-nan,-nan,-nan,-3.672,7.381,-13.273,0.000,1.766,-2.904,0.000,0.000,0.000
1790332372.462056,10.539,0.973,-0.010,0.231,-3.382,6.726,-10.636,0.000,1.621,-2.434,38.601,0.000,11.931
1790332372.870997,0.000,-nan,-nan,-nan,-3.856,6.168,-11.709,0.000,1.495,-2.633,0.000,0.000,0.000
1790332373.391359,8.977,0.988,0.045,0.148,-8.238,8.004,-8.496,0.000,1.901,-2.005,35.492,0.000,6.608
1790332373.771911,7.011,0.867,0.236,0.439,1.149,1.539,-12.560,0.000,0.384,-2.783,27.129,8.193,14.919
1790332376.728394,0.000,-nan,-nan,-nan,-4.428,3.673,-7.081,0.000,0.908,-1.700,0.000,0.000,0.000
1790332378.444180,4.543,0.999,-0.024,0.025,-3.752,3.664,-4.281,0.000,0.906,-1.054,21.262,0.000,0.000
1790332378.850842,0.000,-nan,-nan,-nan,-1.088,2.347,-6.207,0.000,0.584,-1.504,0.000,0.000,0.000
1790332379.720463,0.000,-nan,-nan,-nan,0.254,1.282,-6.198,0.000,0.320,-1.502,0.000,0.000,0.000
1790332380.496075,17.678,0.999,0.006,0.046,2.896,4.835,-3.748,0.000,1.186,-0.926,47.158,0.000,0.000
1790332381.336938,17.584,0.996,0.008,0.092,5.485,6.801,-4.428,0.000,1.638,-1.089,47.075,0.000,7.976
1790332388.890281,0.000,-nan,-nan,-nan,2.210,-0.917,8.227,0.000,0.000,1.948,0.000,0.000,0.000
1790332391.540182,0.000,-nan,-nan,-nan,-2.807,5.002,0.338,0.000,1.225,0.000,0.000,0.000,0.000
1790332392.075432,0.000,-nan,-nan,-nan,-0.246,5.472,-1.060,0.000,1.335,-0.265,0.000,0.000,0.000
1790332392.889666,41.851,0.999,-0.011,0.031,-50.151,-23.941,10.365,0.000,-4.164,2.382,49.977,0.000,6.428
1790332393.349586,3.476,0.999,-0.006,0.037,0.258,5.763,1.546,0.000,1.402,0.386,16.700,0.000,0.000
1790332393.739917,75.320,0.992,0.017,0.128,-54.072,-22.999,3.767,0.000,-4.089,0.931,50.000,6.214,37.363
1790332394.139259,56.636,0.977,0.035,0.212,-40.215,-18.428,8.986,0.000,-3.633,2.107,49.998,9.829,41.655
1790332394.407536,37.278,0.970,0.025,0.242,-28.948,-14.586,21.240,0.000,-3.113,3.932,49.928,0.000,35.889
1790332394.786267,0.000,-nan,-nan,-nan,-53.382,-3.962,-20.687,0.000,-0.978,-3.878,0.000,0.000,0.000
1790332395.444826,17.475,-1.000,-0.004,-0.019,-31.145,-11.621,-8.096,0.000,-2.617,-1.920,-47.053,0.000,0.000
