send_ts,repo_error,px_error_x, px_error_y,unit_vec_x, unit_vec_y, unit_vec_z,rot_error_x, rot_error_y, rot_error_z,w_x,w_y,w_z,v_x,v_y,v_z
1790332629.578974,0.000,-nan,-nan,-nan,-2.109,6.642,-10.565,0.000,1.602,-2.420,0.000,0.000,0.000
1790332629.961780,9.761,-0.996,-0.012,-0.090,3.330,3.108,-10.956,0.000,0.771,-2.494,-37.480,0.000,0.000
1790332630.256773,0.000,-nan,-nan,-nan,-2.495,7.084,-10.772,0.000,1.700,-2.460,0.000,0.000,0.000
1790332630.643151,0.000,-nan,-nan,-nan,-1.568,5.865,-8.919,0.000,1.426,-2.093,0.000,0.000,0.000
1790332631.049665,0.000,-nan,-nan,-nan,-1.254,5.149,-8.553,0.000,1.259,-2.017,0.000,0.000,0.000
1790332631.424866,10.185,-0.957,-0.081,-0.277,1.156,3.497,-7.906,0.000,0.866,-1.879,-37.549,0.000,-13.738
1790332631.905653,0.000,-nan,-nan,-nan,-2.923,4.966,-9.904,0.000,1.217,-2.292,0.000,0.000,0.000
1790332632.334980,0.000,-nan,-nan,-nan,-1.273,3.822,-7.553,0.000,0.944,-1.803,0.000,0.000,0.000
1790332632.790465,7.658,0.877,0.359,0.318,-0.714,2.917,-7.440,0.000,0.724,-1.779,29.306,13.428,11.958
1790332633.240741,0.000,-nan,-nan,-nan,-0.724,3.732,-4.947,0.000,0.922,-1.212,0.000,0.000,0.000
1790332666.209707,0.000,-nan,-nan,-nan,55.720,10.623,-48.367,0.000,2.431,-4.921,0.000,0.000,0.000
1790332670.161036,0.000,-nan,-nan,-nan,3.008,3.260,-22.328,0.000,0.808,-4.032,0.000,0.000,0.000
1790332671.482299,3.816,1.000,0.000,0.005,1.206,8.784,-12.971,0.000,2.065,-2.853,18.205,0.000,0.000
1790332675.080760,7.053,0.999,0.019,0.038,-1.020,2.288,-14.104,0.000,0.569,-3.038,30.365,0.000,0.000
1790332675.463491,15.359,-0.996,-0.059,-0.064,8.761,-1.531,-24.926,0.000,-0.382,-4.236,-45.522,0.000,0.000
1790332677.260620,10.632,0.993,0.083,0.088,-10.173,-2.143,0.560,0.000,-0.534,0.000,39.195,0.000,0.000
1790332678.094555,5.038,-0.991,-0.096,-0.096,6.523,-1.490,-22.450,0.000,-0.372,-4.042,-23.072,0.000,0.000
1790332678.545129,13.779,-0.985,-0.133,-0.109,0.134,-3.620,-16.911,0.000,-0.895,-3.444,-43.790,-9.073,-7.432
1790332679.004309,22.453,-0.978,-0.095,-0.185,-1.015,-3.091,-13.811,0.000,-0.767,-2.992,-48.779,-10.473,-19.619
1790332679.746040,12.985,-0.975,-0.094,-0.199,-0.970,-1.524,-12.375,0.000,-0.380,-2.751,-42.645,-6.073,-12.651
1790332680.293033,12.050,-0.974,-0.093,-0.205,-14.553,-9.972,-6.429,0.000,-2.305,-1.554,-41.278,-5.605,-12.110
1790332681.119375,19.171,0.962,0.120,0.243,-3.045,-0.994,-4.427,0.000,0.000,-1.089,47.564,11.349,21.769
1790332683.801689,10.393,-0.960,-0.131,-0.246,-3.433,-0.787,-10.273,0.000,0.000,-2.364,-38.040,-6.745,-12.517
1790332684.610746,19.322,-0.962,-0.118,-0.246,7.868,0.833,-11.786,0.000,0.000,-2.647,-47.630,-11.187,-22.107
1790332685.008481,25.802,-0.963,-0.088,-0.254,-4.137,-2.141,-4.174,0.000,-0.533,-1.029,-49.311,-11.162,-28.751
1790332685.334034,14.072,-0.960,-0.099,-0.261,-11.730,-7.246,-6.744,0.000,-1.736,-1.625,-43.717,-6.923,-17.593
1790332685.772426,0.000,-nan,-nan,-nan,1.872,3.899,7.245,0.000,0.963,1.736,0.000,0.000,0.000
1790332685.999256,0.000,-nan,-nan,-nan,-1.200,6.063,6.331,0.000,1.471,1.532,0.000,0.000,0.000
1790332686.681455,44.290,-0.951,-0.210,-0.228,1.630,-1.359,-8.829,0.000,-0.339,-2.074,-49.978,-36.509,-38.249
1790332687.609745,9.207,-0.889,-0.307,-0.339,-6.126,-3.250,-0.141,0.000,-0.805,0.000,-33.719,-13.751,-15.133
1790332688.080512,0.000,-nan,-nan,-nan,3.504,3.450,11.278,0.000,0.854,2.554,0.000,0.000,0.000
1790332688.854135,0.000,-nan,-nan,-nan,1.782,3.874,14.039,0.000,0.957,3.028,0.000,0.000,0.000
1790332691.447569,45.502,-0.900,-0.349,-0.261,11.378,2.299,-15.532,0.000,0.572,-3.254,-49.972,-45.995,-41.493
1790332692.693126,13.036,0.875,0.388,0.290,-1.936,1.344,0.256,0.000,0.336,0.000,40.724,23.348,18.064
